"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row6col21",0.95,0.194121831269,-1.0,-1,"West",0.0,0.0
3,"row6col20",0.9025,0.141168760108,-1.0,-1,"West",0.0,0.0
4,"row6col19",0.857375,0.806244092772,-1.0,-1,"West",0.0,0.0
5,"row6col18",0.81450625,0.354300960844,-1.0,-1,"West",0.0,0.0
6,"row6col17",0.7737809375,0.537606553334,-1.0,-1,"West",0.0,0.0
7,"row6col16",0.735091890625,0.960390860852,0.0434497631122,0.2262190625,"East",0.0,0.0
8,"row6col17",0.698337296094,0.709514030216,0.0434497631122,0.2262190625,"West",0.0,0.0
9,"row6col16",0.663420431289,0.562913709895,0.0434497631122,0.2262190625,"West",0.0,0.0
10,"row6col15",0.630249409725,0.669794227228,0.909890873522,0.336579568711,"North",0.0,0.0
11,"row5col15",0.598736939238,0.0473064687337,0.909890873522,0.336579568711,"West",0.0,0.0
12,"row5col14",0.568800092276,0.800134141983,0.604740596717,0.401263060762,"East",0.0,0.0
13,"row5col15",0.540360087663,0.0516851702229,0.604740596717,0.401263060762,"West",0.0,0.0
14,"row5col14",0.51334208328,0.630673479597,0.562317157513,0.459639912337,"South",0.0,0.0
15,"row6col14",0.487674979116,0.824298496179,0.00421828033736,0.48665791672,"West",0.0,0.0
16,"row6col13",0.46329123016,0.239671734188,0.00421828033736,0.48665791672,"West",0.0,0.0
17,"row6col12",0.440126668652,0.49963835205,0.670717418577,0.53670876984,"North",0.0,0.0
18,"row5col12",0.418120335219,0.0176130600417,0.670717418577,0.53670876984,"South",0.0,0.0
19,"row6col12",0.397214318458,0.477907459396,0.855313068084,0.581879664781,"West",0.0,0.0
20,"row6col11",0.377353602535,0.669465914733,0.618919117179,0.602785681542,"North",0.0,0.0
21,"row5col11",0.358485922409,0.785304389869,0.762496420545,0.622646397465,"South",0.0,0.0
22,"row6col11",0.340561626288,0.363201001803,0.0321048396929,0.641514077591,"South",0.0,0.0
23,"row6col11",0.323533544974,0.254831270743,0.0321048396929,0.641514077591,"West",0.0,0.0
24,"row6col10",0.307356867725,0.0455252714235,0.0321048396929,0.641514077591,"West",0.0,0.0
25,"row6col9",0.291989024339,0.842778738522,0.565017453822,0.692643132275,"South",0.0,0.0
26,"row6col9",0.277389573122,0.212185087495,0.565017453822,0.692643132275,"West",0.0,0.0
27,"row6col8",0.263520094466,0.755965854387,0.370195988078,0.722610426878,"North",0.0,0.0
28,"row5col8",0.250344089742,0.608461511759,0.922162881947,0.736479905534,"West",0.0,0.0
29,"row5col7",0.237826885255,0.319385123981,0.887086129572,0.749655910258,"West",0.0,0.0
30,"row5col6",0.225935540993,0.474505133632,0.546295554371,0.762173114745,"North",0.0,0.0
31,"row5col6",0.214638763943,0.161778036058,0.546295554371,0.762173114745,"South",0.0,0.0
32,"row6col6",0.203906825746,0.36147294218,0.804386709301,0.785361236057,"East",0.0,0.0
33,"row6col7",0.193711484459,0.729383833127,0.722994164463,0.796093174254,"West",0.0,0.0
34,"row6col6",0.184025910236,0.862221131459,0.042155348813,0.806288515541,"South",0.0,0.0
35,"row7col6",0.174824614724,0.621684806503,0.198869285862,0.815974089764,"North",0.0,0.0
36,"row6col6",0.166083383988,0.909623155238,0.837776020985,0.825175385276,"West",0.0,0.0
37,"row6col5",0.157779214788,0.448880427517,0.524984541555,0.833916616012,"North",0.0,0.0
38,"row5col5",0.149890254049,0.0184946809989,0.524984541555,0.833916616012,"South",0.0,0.0
39,"row6col5",0.142395741346,0.842902226802,0.388197346716,0.850109745951,"West",0.0,0.0
40,"row6col5",0.135275954279,0.911102533671,0.0863798707842,0.857604258654,"West",0.0,0.0
41,"row6col5",0.128512156565,0.587678765788,0.957519523328,0.864724045721,"West",0.0,0.0
42,"row6col5",0.122086548737,0.964384206484,0.872097776072,0.871487843435,"North",0.0,0.0
43,"row5col5",0.1159822213,0.172650268861,0.175224563712,0.877913451263,"North",0.0,0.0
44,"row4col5",0.110183110235,0.747018937456,0.0818241104609,0.8840177787,"West",0.0,0.0
45,"row4col5",0.104673954723,0.860886778628,0.139383578756,0.889816889765,"North",0.0,0.0
46,"row3col5",0.0994402569871,0.055987651852,0.139383578756,0.889816889765,"South",0.0,0.0
47,"row4col5",0.0944682441377,0.932886480354,0.274809824793,0.900559743013,"West",0.0,0.0
48,"row4col5",0.0897448319309,0.859072281562,0.788018396129,0.905531755862,"North",0.0,0.0
49,"row3col5",0.0852575903343,0.76002539306,0.633938585215,0.910255168069,"West",0.0,0.0
50,"row3col4",0.0809947108176,0.626263717497,0.858846165606,0.914742409666,"North",0.0,0.0
51,"row2col4",0.0769449752767,0.402534151085,0.588460240634,0.919005289182,"East",0.0,0.0
52,"row2col5",0.0730977265129,0.82938670547,0.214693080368,0.923055024723,"East",0.0,0.0
53,"row2col5",0.0694428401872,0.795048452094,0.0418111283725,0.926902273487,"East",0.0,0.0
54,"row2col5",0.0659706981779,0.707097423343,0.397082660497,0.930557159813,"North",0.0,0.0
55,"row1col5",0.062672163269,0.184917983427,0.546513090598,0.934029301822,"North",0.0,0.0
56,"row1col5",0.0595385551055,0.504526588459,0.47163564371,0.937327836731,"East",0.0,0.0
57,"row1col5",0.0565616273503,0.481753070959,0.279228091992,0.940461444894,"East",0.0,0.0
58,"row1col5",0.0537335459827,0.290490430803,0.443829243585,0.94343837265,"West",0.0,0.0
59,"row1col4",0.0510468686836,0.141153081737,0.741096900104,0.946266454017,"East",0.0,0.0
60,"row1col5",0.0484945252494,0.588990672087,0.271899464401,0.948953131316,"North",0.0,0.0
61,"row1col5",0.046069798987,0.724183110539,0.971118375219,0.951505474751,"West",0.0,0.0
62,"row1col4",0.0437663090376,0.91876766766,0.814563332869,0.953930201013,"North",0.0,0.0
63,"row1col4",0.0415779935857,0.131465647704,0.165637855393,0.956233690962,"West",0.0,0.0
64,"row1col3",0.0394990939064,0.329071688515,0.072898094103,0.958422006414,"South",0.0,0.0
65,"row2col3",0.0375241392111,0.959066103744,0.0389714475347,0.960500906094,"East",0.0,0.0
66,"row2col4",0.0356479322506,0.7090218691,0.163889044729,0.962475860789,"East",0.0,0.0
67,"row2col5",0.033865535638,0.49441514902,0.603450136278,0.964352067749,"North",0.0,0.0
68,"row1col5",0.0321722588561,0.858800826874,0.158570580576,0.966134464362,"South",0.0,0.0
69,"row2col5",0.0305636459133,0.210571176454,0.475084562711,0.967827741144,"North",0.0,0.0
70,"row1col5",0.0290354636177,0.00645461609188,0.475084562711,0.967827741144,"South",0.0,0.0
71,"row2col5",0.0275836904368,0.0390136465037,0.319599426565,0.970964536382,"North",0.0,0.0
