"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row12col18",0.95,0.112842083436,-1.0,-1,"East",0.0,0.0
3,"row12col18",0.9025,0.348684393619,-1.0,-1,"East",0.0,0.0
4,"row12col18",0.857375,0.499105697478,-1.0,-1,"East",0.0,0.0
5,"row12col18",0.81450625,0.992996141892,0.553753510839,0.142625,"North",0.0,0.0
6,"row11col18",0.7737809375,0.49276543145,0.553753510839,0.142625,"East",0.0,0.0
7,"row11col18",0.735091890625,0.287569430717,0.553753510839,0.142625,"West",0.0,0.0
8,"row11col17",0.698337296094,0.765362630826,0.74733147708,0.264908109375,"North",0.0,0.0
9,"row10col17",0.663420431289,0.534046739252,0.74733147708,0.264908109375,"South",0.0,0.0
10,"row11col17",0.630249409725,0.611565691612,0.74733147708,0.264908109375,"South",0.0,0.0
11,"row12col17",0.598736939238,0.0825562905802,0.74733147708,0.264908109375,"South",0.0,0.0
12,"row13col17",0.568800092276,0.902246848151,0.0358726700776,0.401263060762,"North",0.0,0.0
13,"row12col17",0.540360087663,0.496549940099,0.0358726700776,0.401263060762,"South",0.0,0.0
14,"row13col17",0.51334208328,0.922559191171,0.441673137208,0.459639912337,"South",0.0,0.0
15,"row14col17",0.487674979116,0.859306229152,0.838159650159,0.48665791672,"South",0.0,0.0
16,"row15col17",0.46329123016,0.23858935253,0.838159650159,0.48665791672,"South",0.0,0.0
17,"row15col17",0.440126668652,0.801149668475,0.374885759769,0.53670876984,"East",0.0,0.0
18,"row15col18",0.418120335219,0.233183296308,0.374885759769,0.53670876984,"East",0.0,0.0
19,"row15col19",0.397214318458,0.625930770311,0.907447013372,0.581879664781,"East",0.0,0.0
20,"row15col20",0.377353602535,0.0550491912555,0.907447013372,0.581879664781,"South",0.0,0.0
21,"row15col20",0.358485922409,0.275636341722,0.907447013372,0.581879664781,"South",0.0,0.0
22,"row15col20",0.340561626288,0.636496106056,0.776771749383,0.641514077591,"South",0.0,0.0
23,"row15col20",0.323533544974,0.266027787047,0.776771749383,0.641514077591,"South",0.0,0.0
24,"row15col20",0.307356867725,0.364137544509,0.835096253051,0.676466455026,"North",0.0,0.0
25,"row14col20",0.291989024339,0.95561557512,0.120061327759,0.692643132275,"West",0.0,0.0
26,"row14col19",0.277389573122,0.243580316652,0.120061327759,0.692643132275,"East",0.0,0.0
27,"row14col20",0.263520094466,0.935432473863,0.32623574424,0.722610426878,"West",0.0,0.0
28,"row14col19",0.250344089742,0.0178135128654,0.32623574424,0.722610426878,"West",0.0,0.0
29,"row14col18",0.237826885255,0.523689487592,0.95563513281,0.749655910258,"West",0.0,0.0
30,"row14col17",0.225935540993,0.0955975870087,0.95563513281,0.749655910258,"South",0.0,0.0
31,"row15col17",0.214638763943,0.347371992954,0.752286651528,0.774064459007,"North",0.0,0.0
32,"row14col17",0.203906825746,0.870120929954,0.526635136472,0.785361236057,"East",0.0,0.0
33,"row14col18",0.193711484459,0.95843187472,0.170789003807,0.796093174254,"East",0.0,0.0
34,"row14col19",0.184025910236,0.0786537399122,0.170789003807,0.796093174254,"East",0.0,0.0
35,"row14col20",0.174824614724,0.578029971043,0.745109625159,0.815974089764,"West",0.0,0.0
36,"row14col19",0.166083383988,0.874421529756,0.854725228015,0.825175385276,"East",0.0,0.0
37,"row14col20",0.157779214788,0.794065212064,0.914307766132,0.833916616012,"East",0.0,0.0
38,"row14col21",0.149890254049,0.604275889992,0.791592818932,0.842220785212,"West",0.0,0.0
39,"row14col20",0.142395741346,0.0601160275461,0.791592818932,0.842220785212,"East",0.0,0.0
40,"row14col21",0.135275954279,0.622402889785,0.051860171663,0.857604258654,"North",0.0,0.0
41,"row13col21",0.128512156565,0.879491552821,0.851592249713,0.864724045721,"South",0.0,0.0
42,"row14col21",0.122086548737,0.721580303715,0.0357146047527,0.871487843435,"South",0.0,0.0
43,"row15col21",0.1159822213,0.225503856745,0.33607543556,0.877913451263,"West",0.0,0.0
44,"row15col20",0.110183110235,0.0665551344678,0.33607543556,0.877913451263,"North",0.0,0.0
45,"row14col20",0.104673954723,0.294500068839,0.237701681448,0.889816889765,"North",0.0,0.0
46,"row14col20",0.0994402569871,0.645165449768,0.955164986476,0.895326045277,"East",0.0,0.0
47,"row14col21",0.0944682441377,0.365137660219,0.194760020573,0.900559743013,"North",0.0,0.0
48,"row13col21",0.0897448319309,0.744634405316,0.18652597864,0.905531755862,"West",0.0,0.0
49,"row13col21",0.0852575903343,0.348084401984,0.204080525716,0.910255168069,"South",0.0,0.0
50,"row14col21",0.0809947108176,0.677082187484,0.112510030731,0.914742409666,"West",0.0,0.0
51,"row14col20",0.0769449752767,0.928993259705,0.622211122573,0.919005289182,"North",0.0,0.0
52,"row14col20",0.0730977265129,0.647075153375,0.0480351587437,0.923055024723,"East",0.0,0.0
53,"row14col21",0.0694428401872,0.395937067374,0.119300256817,0.926902273487,"South",0.0,0.0
54,"row15col21",0.0659706981779,0.259681944628,0.97821419329,0.930557159813,"South",0.0,0.0
55,"row15col21",0.062672163269,0.588564990545,0.962563514889,0.934029301822,"East",0.0,0.0
