"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row9col20",0.95,0.335368028851,-1.0,-1,"West",0.0,0.0
3,"row9col20",0.9025,0.626138682727,-1.0,-1,"West",0.0,0.0
4,"row9col20",0.857375,0.55648367831,-1.0,-1,"West",0.0,0.0
5,"row9col20",0.81450625,0.0234028143489,-1.0,-1,"West",0.0,0.0
6,"row9col20",0.7737809375,0.211807529342,-1.0,-1,"West",0.0,0.0
7,"row9col20",0.735091890625,0.564349085294,-1.0,-1,"West",0.0,0.0
8,"row9col20",0.698337296094,0.818563785231,0.272508737558,0.264908109375,"South",0.0,0.0
9,"row10col20",0.663420431289,0.852533108259,0.453950150995,0.301662703906,"South",0.0,0.0
10,"row11col20",0.630249409725,0.433215854549,0.453950150995,0.301662703906,"West",0.0,0.0
11,"row11col20",0.598736939238,0.170664499633,0.453950150995,0.301662703906,"West",0.0,0.0
12,"row11col20",0.568800092276,0.389297386111,0.453950150995,0.301662703906,"West",0.0,0.0
13,"row11col20",0.540360087663,0.844137251597,0.387082043108,0.431199907724,"North",0.0,0.0
14,"row10col20",0.51334208328,0.474632514148,0.387082043108,0.431199907724,"West",0.0,0.0
15,"row10col20",0.487674979116,0.792473049043,0.841920053918,0.48665791672,"North",0.0,0.0
16,"row9col20",0.46329123016,0.63472985544,0.0620264067368,0.512325020884,"West",0.0,0.0
17,"row9col20",0.440126668652,0.204953746246,0.0620264067368,0.512325020884,"West",0.0,0.0
18,"row9col20",0.418120335219,0.580883715768,0.233884864979,0.559873331348,"South",0.0,0.0
19,"row10col20",0.397214318458,0.959815722024,0.0227921595065,0.581879664781,"West",0.0,0.0
20,"row10col20",0.377353602535,0.445796083178,0.863151512038,0.602785681542,"West",0.0,0.0
21,"row10col20",0.358485922409,0.124519261599,0.863151512038,0.602785681542,"West",0.0,0.0
22,"row10col20",0.340561626288,0.0319348280715,0.863151512038,0.602785681542,"West",0.0,0.0
23,"row10col20",0.323533544974,0.313688800667,0.863151512038,0.602785681542,"West",0.0,0.0
24,"row10col20",0.307356867725,0.437293299182,0.277805732104,0.676466455026,"East",0.0,0.0
25,"row10col21",0.291989024339,0.0980983013361,0.277805732104,0.676466455026,"North",0.0,0.0
26,"row9col21",0.277389573122,0.164037027147,0.277805732104,0.676466455026,"North",0.0,0.0
27,"row9col21",0.263520094466,0.983741327016,0.630822400296,0.722610426878,"East",0.0,0.0
28,"row9col22",0.250344089742,0.159258219554,0.630822400296,0.722610426878,"East",0.0,0.0
29,"row9col22",0.237826885255,0.637288907186,0.404732184212,0.749655910258,"West",0.0,0.0
30,"row9col21",0.225935540993,0.468770070142,0.538610151971,0.762173114745,"North",0.0,0.0
31,"row9col21",0.214638763943,0.826395831859,0.0584512646453,0.774064459007,"West",0.0,0.0
32,"row9col20",0.203906825746,0.330880040165,0.222668774034,0.785361236057,"South",0.0,0.0
33,"row10col20",0.193711484459,0.0380446548852,0.222668774034,0.785361236057,"West",0.0,0.0
34,"row10col20",0.184025910236,0.791609654465,0.271893088556,0.806288515541,"West",0.0,0.0
35,"row10col20",0.174824614724,0.874863975181,0.915882245284,0.815974089764,"East",0.0,0.0
36,"row10col21",0.166083383988,0.240485030005,0.489784158496,0.825175385276,"South",0.0,0.0
37,"row11col21",0.157779214788,0.491513189816,0.0289730810109,0.833916616012,"East",0.0,0.0
38,"row11col22",0.149890254049,0.395264041086,0.477492872704,0.842220785212,"East",0.0,0.0
39,"row11col22",0.142395741346,0.465762724067,0.051749209857,0.850109745951,"South",0.0,0.0
40,"row12col22",0.135275954279,0.0658811340699,0.051749209857,0.850109745951,"East",0.0,0.0
41,"row12col22",0.128512156565,0.371112508431,0.21734270723,0.864724045721,"West",0.0,0.0
42,"row12col21",0.122086548737,0.377658381267,0.263796159654,0.871487843435,"South",0.0,0.0
43,"row13col21",0.1159822213,0.366002663636,0.0926487402476,0.877913451263,"North",0.0,0.0
44,"row12col21",0.110183110235,0.735286243467,0.341850952199,0.8840177787,"East",0.0,0.0
45,"row12col22",0.104673954723,0.786149356017,0.773688671274,0.889816889765,"East",0.0,0.0
46,"row12col22",0.0994402569871,0.0309461717168,0.773688671274,0.889816889765,"East",0.0,0.0
47,"row12col22",0.0944682441377,0.348644666913,0.153281806249,0.900559743013,"North",0.0,0.0
48,"row11col22",0.0897448319309,0.486482950402,0.104817951944,0.905531755862,"North",0.0,0.0
49,"row10col22",0.0852575903343,0.272714565823,0.343530175442,0.910255168069,"South",0.0,0.0
50,"row11col22",0.0809947108176,0.912952440692,0.123432539112,0.914742409666,"East",0.0,0.0
51,"row11col22",0.0769449752767,0.363449303029,0.465394857099,0.919005289182,"South",0.0,0.0
52,"row12col22",0.0730977265129,0.339516080044,0.251756900797,0.923055024723,"East",0.0,0.0
53,"row12col22",0.0694428401872,0.549078245156,0.879927193911,0.926902273487,"East",0.0,0.0
54,"row12col22",0.0659706981779,0.194319281728,0.170737757064,0.930557159813,"South",0.0,0.0
55,"row12col22",0.062672163269,0.832747540774,0.279351227721,0.934029301822,"West",0.0,0.0
56,"row12col21",0.0595385551055,0.794433307112,0.117430082116,0.937327836731,"South",0.0,0.0
57,"row13col21",0.0565616273503,0.312813914344,0.260871995646,0.940461444894,"South",0.0,0.0
58,"row14col21",0.0537335459827,0.247595714899,0.896413243463,0.94343837265,"North",0.0,0.0
59,"row13col21",0.0510468686836,0.297570193736,0.627170530867,0.946266454017,"South",0.0,0.0
60,"row14col21",0.0484945252494,0.513922675664,0.595206269748,0.948953131316,"North",0.0,0.0
61,"row13col21",0.046069798987,0.0250614187644,0.595206269748,0.948953131316,"North",0.0,0.0
62,"row12col21",0.0437663090376,0.146211543842,0.380602304703,0.953930201013,"East",0.0,0.0
63,"row12col22",0.0415779935857,0.332837677362,0.503440276806,0.956233690962,"East",0.0,0.0
64,"row12col22",0.0394990939064,0.784482366763,0.420070777378,0.958422006414,"South",0.0,0.0
65,"row12col22",0.0375241392111,0.739103946403,0.520862323299,0.960500906094,"East",0.0,0.0
66,"row12col22",0.0356479322506,0.917968797633,0.121488840542,0.962475860789,"East",0.0,0.0
67,"row12col22",0.033865535638,0.852765820731,0.957383942129,0.964352067749,"North",0.0,0.0
68,"row11col22",0.0321722588561,0.677094640861,0.668108602352,0.966134464362,"North",0.0,0.0
69,"row10col22",0.0305636459133,0.27574790211,0.565778108382,0.967827741144,"North",0.0,0.0
70,"row9col22",0.0290354636177,0.0628241875628,0.368949121042,0.969436354087,"East",0.0,0.0
71,"row9col22",0.0275836904368,0.875818219229,0.781060223108,0.970964536382,"South",0.0,0.0
