"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row18col17",0.95,0.297695605725,-1.0,-1,"West",0.0,0.0
3,"row18col16",0.9025,0.7798637426,-1.0,-1,"East",0.0,0.0
4,"row18col17",0.857375,0.782691791578,-1.0,-1,"West",0.0,0.0
5,"row18col16",0.81450625,0.249788928603,-1.0,-1,"West",0.0,0.0
6,"row18col15",0.7737809375,0.344643812228,-1.0,-1,"North",0.0,0.0
7,"row17col15",0.735091890625,0.494341084256,-1.0,-1,"North",0.0,0.0
8,"row16col15",0.698337296094,0.94031795517,0.674251353087,0.264908109375,"South",0.0,0.0
9,"row17col15",0.663420431289,0.231010173422,0.674251353087,0.264908109375,"North",0.0,0.0
10,"row16col15",0.630249409725,0.714852838438,0.0206065028882,0.336579568711,"South",0.0,0.0
11,"row17col15",0.598736939238,0.143868604662,0.0206065028882,0.336579568711,"North",0.0,0.0
12,"row16col15",0.568800092276,0.808330865614,0.809849620382,0.401263060762,"West",0.0,0.0
13,"row16col15",0.540360087663,0.00458659608335,0.809849620382,0.401263060762,"North",0.0,0.0
14,"row15col15",0.51334208328,0.518031280561,0.809849620382,0.401263060762,"East",0.0,0.0
15,"row15col16",0.487674979116,0.684273229871,0.650350334313,0.48665791672,"South",0.0,0.0
16,"row15col16",0.46329123016,0.996783196009,0.965348137592,0.512325020884,"South",0.0,0.0
17,"row15col16",0.440126668652,0.717677413447,0.88237513023,0.53670876984,"East",0.0,0.0
18,"row15col17",0.418120335219,0.306425995605,0.88237513023,0.53670876984,"North",0.0,0.0
19,"row14col17",0.397214318458,0.349396392153,0.88237513023,0.53670876984,"North",0.0,0.0
20,"row13col17",0.377353602535,0.171093102527,0.88237513023,0.53670876984,"North",0.0,0.0
21,"row12col17",0.358485922409,0.0195366856563,0.88237513023,0.53670876984,"North",0.0,0.0
22,"row11col17",0.340561626288,0.522997872789,0.530576915939,0.641514077591,"North",0.0,0.0
