"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row8col13",0.95,0.136481632736,-1.0,-1,"East",0.0,0.0
3,"row8col14",0.9025,0.907411855862,-1.0,-1,"East",0.0,0.0
4,"row8col15",0.857375,0.447169418405,-1.0,-1,"East",0.0,0.0
5,"row8col15",0.81450625,0.500720424618,-1.0,-1,"West",0.0,0.0
6,"row8col14",0.7737809375,0.577482667662,-1.0,-1,"East",0.0,0.0
7,"row8col15",0.735091890625,0.658263857968,-1.0,-1,"East",0.0,0.0
8,"row8col15",0.698337296094,0.567691427335,-1.0,-1,"East",0.0,0.0
9,"row8col15",0.663420431289,0.123525578335,-1.0,-1,"East",0.0,0.0
10,"row8col15",0.630249409725,0.292657786741,-1.0,-1,"East",0.0,0.0
11,"row8col15",0.598736939238,0.348145803585,-1.0,-1,"East",0.0,0.0
12,"row8col15",0.568800092276,0.0126831238761,-1.0,-1,"East",0.0,0.0
13,"row8col15",0.540360087663,0.74573689253,0.0601346232732,0.431199907724,"East",0.0,0.0
14,"row8col15",0.51334208328,0.658125280575,0.834234748085,0.459639912337,"West",0.0,0.0
15,"row8col14",0.487674979116,0.855949099569,0.215930846827,0.48665791672,"South",0.0,0.0
16,"row9col14",0.46329123016,0.894118653944,0.867211781492,0.512325020884,"East",0.0,0.0
17,"row9col15",0.440126668652,0.777263819126,0.182682457683,0.53670876984,"West",0.0,0.0
18,"row9col14",0.418120335219,0.774289773601,0.420766914073,0.559873331348,"West",0.0,0.0
19,"row9col13",0.397214318458,0.0223912252022,0.420766914073,0.559873331348,"East",0.0,0.0
20,"row9col14",0.377353602535,0.670818073204,0.885590331721,0.602785681542,"North",0.0,0.0
21,"row8col14",0.358485922409,0.917434320443,0.328011961351,0.622646397465,"West",0.0,0.0
22,"row8col13",0.340561626288,0.936576915372,0.519567723155,0.641514077591,"North",0.0,0.0
23,"row8col13",0.323533544974,0.0594417608295,0.519567723155,0.641514077591,"East",0.0,0.0
24,"row8col14",0.307356867725,0.0729589988044,0.519567723155,0.641514077591,"East",0.0,0.0
25,"row8col15",0.291989024339,0.660945086084,0.495784470127,0.692643132275,"West",0.0,0.0
26,"row8col14",0.277389573122,0.250880771143,0.495784470127,0.692643132275,"East",0.0,0.0
27,"row8col15",0.263520094466,0.0135661872409,0.495784470127,0.692643132275,"East",0.0,0.0
28,"row8col15",0.250344089742,0.143904294379,0.495784470127,0.692643132275,"East",0.0,0.0
29,"row8col15",0.237826885255,0.130714987209,0.495784470127,0.692643132275,"East",0.0,0.0
30,"row8col15",0.225935540993,0.8279192675,0.963077193393,0.762173114745,"North",0.0,0.0
31,"row8col15",0.214638763943,0.1006593863,0.963077193393,0.762173114745,"West",0.0,0.0
32,"row8col14",0.203906825746,0.809720555518,0.379105305675,0.785361236057,"West",0.0,0.0
33,"row8col13",0.193711484459,0.842900852261,0.646383804695,0.796093174254,"West",0.0,0.0
34,"row8col12",0.184025910236,0.825848875619,0.118168060254,0.806288515541,"West",0.0,0.0
35,"row8col11",0.174824614724,0.296480955759,0.99260055318,0.815974089764,"West",0.0,0.0
36,"row8col10",0.166083383988,0.185352416011,0.0272048934727,0.825175385276,"South",0.0,0.0
37,"row9col10",0.157779214788,0.212139043334,0.08225283957,0.833916616012,"North",0.0,0.0
38,"row8col10",0.149890254049,0.0146966683967,0.08225283957,0.833916616012,"South",0.0,0.0
39,"row9col10",0.142395741346,0.10658531584,0.08225283957,0.833916616012,"South",0.0,0.0
40,"row9col10",0.135275954279,0.915426686704,0.124267223994,0.857604258654,"West",0.0,0.0
41,"row9col9",0.128512156565,0.0422072102791,0.124267223994,0.857604258654,"West",0.0,0.0
42,"row9col8",0.122086548737,0.260823069342,0.116535085824,0.871487843435,"South",0.0,0.0
43,"row9col8",0.1159822213,0.668289686312,0.0751649464802,0.877913451263,"West",0.0,0.0
44,"row9col8",0.110183110235,0.676970512132,0.546010207672,0.8840177787,"West",0.0,0.0
45,"row9col8",0.104673954723,0.796570426133,0.327715626572,0.889816889765,"South",0.0,0.0
46,"row9col8",0.0994402569871,0.413642165429,0.316489982576,0.895326045277,"West",0.0,0.0
47,"row9col8",0.0944682441377,0.782469801421,0.957658644661,0.900559743013,"North",0.0,0.0
48,"row8col8",0.0897448319309,0.340467340059,0.607430179875,0.905531755862,"West",0.0,0.0
49,"row8col8",0.0852575903343,0.0761233251511,0.607430179875,0.905531755862,"West",0.0,0.0
50,"row8col8",0.0809947108176,0.213874009766,0.0714960843423,0.914742409666,"South",0.0,0.0
51,"row9col8",0.0769449752767,0.630967455181,0.639140762355,0.919005289182,"South",0.0,0.0
52,"row9col8",0.0730977265129,0.868041596713,0.287612040968,0.923055024723,"South",0.0,0.0
53,"row9col8",0.0694428401872,0.955333782522,0.646264728891,0.926902273487,"West",0.0,0.0
54,"row9col8",0.0659706981779,0.406302392216,0.62787695237,0.930557159813,"West",0.0,0.0
55,"row9col8",0.062672163269,0.723081804882,0.371431746514,0.934029301822,"North",0.0,0.0
56,"row8col8",0.0595385551055,0.283314121935,0.138102939983,0.937327836731,"West",0.0,0.0
57,"row8col8",0.0565616273503,0.460073569806,0.0256654591972,0.940461444894,"South",0.0,0.0
58,"row9col8",0.0537335459827,0.833688208937,0.827744368492,0.94343837265,"East",0.0,0.0
59,"row9col9",0.0510468686836,0.710302763195,0.350534642004,0.946266454017,"West",0.0,0.0
60,"row9col8",0.0484945252494,0.902489112943,0.99700034666,0.948953131316,"West",0.0,0.0
61,"row9col8",0.046069798987,0.338011128506,0.362359732017,0.951505474751,"East",0.0,0.0
62,"row9col9",0.0437663090376,0.873749275266,0.84679659365,0.953930201013,"South",0.0,0.0
63,"row9col9",0.0415779935857,0.938609831744,0.90976906072,0.956233690962,"South",0.0,0.0
64,"row9col9",0.0394990939064,0.458080572089,0.587469171271,0.958422006414,"North",0.0,0.0
65,"row8col9",0.0375241392111,0.0144672994717,0.587469171271,0.958422006414,"West",0.0,0.0
66,"row8col8",0.0356479322506,0.722826696899,0.920331419007,0.962475860789,"South",0.0,0.0
67,"row9col8",0.033865535638,0.487442003115,0.427918998497,0.964352067749,"South",0.0,0.0
68,"row9col8",0.0321722588561,0.465644491547,0.684220753141,0.966134464362,"East",0.0,0.0
69,"row9col9",0.0305636459133,0.403983163454,0.233341556016,0.967827741144,"East",0.0,0.0
70,"row9col10",0.0290354636177,0.267587964491,0.307630650407,0.969436354087,"East",0.0,0.0
71,"row9col11",0.0275836904368,0.712879184937,0.77160962114,0.970964536382,"East",0.0,0.0
72,"row9col12",0.0262045059149,0.229659689604,0.615444298267,0.972416309563,"East",0.0,0.0
