"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row14col20",0.95,0.710828929715,-1.0,-1,"West",0.0,0.0
3,"row14col19",0.9025,0.031000034632,-1.0,-1,"West",0.0,0.0
4,"row14col18",0.857375,0.266226869146,-1.0,-1,"North",0.0,0.0
5,"row13col18",0.81450625,0.921255441241,0.961723146611,0.142625,"West",0.0,0.0
6,"row13col17",0.7737809375,0.876162914915,0.603517580181,0.18549375,"North",0.0,0.0
7,"row12col17",0.735091890625,0.0897226714887,0.603517580181,0.18549375,"North",0.0,0.0
8,"row11col17",0.698337296094,0.267979915978,0.603517580181,0.18549375,"North",0.0,0.0
9,"row10col17",0.663420431289,0.921041766978,0.747677767698,0.301662703906,"West",0.0,0.0
10,"row10col17",0.630249409725,0.675993596441,0.184863950129,0.336579568711,"West",0.0,0.0
11,"row10col17",0.598736939238,0.23205605356,0.184863950129,0.336579568711,"North",0.0,0.0
12,"row9col17",0.568800092276,0.0534833325547,0.184863950129,0.336579568711,"North",0.0,0.0
13,"row8col17",0.540360087663,0.336156871534,0.184863950129,0.336579568711,"North",0.0,0.0
14,"row7col17",0.51334208328,0.128596564739,0.184863950129,0.336579568711,"North",0.0,0.0
15,"row6col17",0.487674979116,0.0805310837749,0.184863950129,0.336579568711,"North",0.0,0.0
16,"row5col17",0.46329123016,0.435400625458,0.184863950129,0.336579568711,"West",0.0,0.0
17,"row5col16",0.440126668652,0.867412405951,0.645321243658,0.53670876984,"North",0.0,0.0
18,"row5col16",0.418120335219,0.925586646999,0.463661363085,0.559873331348,"West",0.0,0.0
19,"row5col15",0.397214318458,0.561278656952,0.0282242555289,0.581879664781,"South",0.0,0.0
20,"row6col15",0.377353602535,0.634193876439,0.0966091032082,0.602785681542,"East",0.0,0.0
21,"row6col16",0.358485922409,0.491266023271,0.685485668177,0.622646397465,"North",0.0,0.0
22,"row5col16",0.340561626288,0.695548667728,0.18287280072,0.641514077591,"East",0.0,0.0
23,"row5col17",0.323533544974,0.194332354289,0.18287280072,0.641514077591,"West",0.0,0.0
24,"row5col16",0.307356867725,0.697290664912,0.54204812921,0.676466455026,"North",0.0,0.0
25,"row5col16",0.291989024339,0.839779992328,0.278328136594,0.692643132275,"West",0.0,0.0
26,"row5col15",0.277389573122,0.618236705686,0.358924526869,0.708010975661,"South",0.0,0.0
27,"row6col15",0.263520094466,0.690159657516,0.926464914722,0.722610426878,"North",0.0,0.0
28,"row5col15",0.250344089742,0.188099352192,0.926464914722,0.722610426878,"West",0.0,0.0
29,"row5col14",0.237826885255,0.265049985385,0.176545979205,0.749655910258,"West",0.0,0.0
30,"row5col13",0.225935540993,0.717831191603,0.332988261922,0.762173114745,"West",0.0,0.0
31,"row5col12",0.214638763943,0.907855462163,0.0392683989867,0.774064459007,"East",0.0,0.0
32,"row5col13",0.203906825746,0.569347290324,0.75586761699,0.785361236057,"North",0.0,0.0
33,"row4col13",0.193711484459,0.62663903993,0.097547446835,0.796093174254,"East",0.0,0.0
34,"row4col13",0.184025910236,0.210922028585,0.738833048663,0.806288515541,"West",0.0,0.0
35,"row4col13",0.174824614724,0.300001046305,0.165026481571,0.815974089764,"West",0.0,0.0
36,"row4col13",0.166083383988,0.388377532891,0.052912490158,0.825175385276,"South",0.0,0.0
37,"row5col13",0.157779214788,0.978822616934,0.620260558765,0.833916616012,"East",0.0,0.0
38,"row5col14",0.149890254049,0.0892482367039,0.620260558765,0.833916616012,"West",0.0,0.0
39,"row5col13",0.142395741346,0.224763280334,0.751792316735,0.850109745951,"North",0.0,0.0
40,"row4col13",0.135275954279,0.0366242023046,0.751792316735,0.850109745951,"North",0.0,0.0
41,"row3col13",0.128512156565,0.876148057484,0.437253487011,0.864724045721,"West",0.0,0.0
42,"row3col13",0.122086548737,0.973110371141,0.243053434411,0.871487843435,"South",0.0,0.0
43,"row4col13",0.1159822213,0.535011996665,0.658332122471,0.877913451263,"West",0.0,0.0
44,"row4col13",0.110183110235,0.714842704969,0.0929719745132,0.8840177787,"South",0.0,0.0
45,"row5col13",0.104673954723,0.65740395589,0.335705415629,0.889816889765,"West",0.0,0.0
46,"row5col12",0.0994402569871,0.42286329347,0.352115715301,0.895326045277,"South",0.0,0.0
47,"row6col12",0.0944682441377,0.487659646487,0.238138570941,0.900559743013,"South",0.0,0.0
48,"row6col12",0.0897448319309,0.756710404764,0.404442831562,0.905531755862,"East",0.0,0.0
49,"row6col13",0.0852575903343,0.301653589868,0.585783358352,0.910255168069,"South",0.0,0.0
50,"row6col13",0.0809947108176,0.111098116497,0.601839472417,0.914742409666,"South",0.0,0.0
51,"row6col13",0.0769449752767,0.91900528875,0.315139935963,0.919005289182,"North",0.0,0.0
52,"row5col13",0.0730977265129,0.732397839823,0.257819853232,0.923055024723,"East",0.0,0.0
53,"row5col14",0.0694428401872,0.373288984629,0.891480952092,0.926902273487,"North",0.0,0.0
54,"row5col14",0.0659706981779,0.241730711426,0.959496507376,0.930557159813,"East",0.0,0.0
55,"row5col15",0.062672163269,0.279955598669,0.355899870484,0.934029301822,"South",0.0,0.0
56,"row6col15",0.0595385551055,0.882953934171,0.0581677648958,0.937327836731,"South",0.0,0.0
57,"row6col15",0.0565616273503,0.221985831456,0.239980142846,0.940461444894,"East",0.0,0.0
58,"row6col16",0.0537335459827,0.648951086446,0.287969462039,0.94343837265,"East",0.0,0.0
59,"row6col17",0.0510468686836,0.697685629836,0.747638310594,0.946266454017,"North",0.0,0.0
60,"row5col17",0.0484945252494,0.833100410784,0.553946511851,0.948953131316,"West",0.0,0.0
61,"row5col16",0.046069798987,0.930683711959,0.8300503169,0.951505474751,"East",0.0,0.0
62,"row5col17",0.0437663090376,0.868827399461,0.597688520071,0.953930201013,"South",0.0,0.0
63,"row6col17",0.0415779935857,0.328109725921,0.54626284526,0.956233690962,"West",0.0,0.0
64,"row6col16",0.0394990939064,0.767393892175,0.758662486397,0.958422006414,"West",0.0,0.0
65,"row6col15",0.0375241392111,0.858065476225,0.106786266052,0.960500906094,"West",0.0,0.0
