"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row6col5",0.95,0.9767895253,-1.0,-1,"West",0.0,0.0
3,"row6col5",0.9025,0.0320645765084,-1.0,-1,"West",0.0,0.0
4,"row6col5",0.857375,0.969811796581,0.443263560216,0.0975,"West",0.0,0.0
5,"row6col5",0.81450625,0.317090025217,0.443263560216,0.0975,"West",0.0,0.0
6,"row6col5",0.7737809375,0.229477359621,0.443263560216,0.0975,"West",0.0,0.0
7,"row6col5",0.735091890625,0.285992032794,0.443263560216,0.0975,"West",0.0,0.0
8,"row6col5",0.698337296094,0.0174796082183,0.443263560216,0.0975,"West",0.0,0.0
9,"row6col5",0.663420431289,0.714235913966,0.964834709047,0.301662703906,"East",0.0,0.0
10,"row6col6",0.630249409725,0.305077182571,0.964834709047,0.301662703906,"North",0.0,0.0
11,"row5col6",0.598736939238,0.353807155083,0.964834709047,0.301662703906,"West",0.0,0.0
12,"row5col5",0.568800092276,0.01241358512,0.964834709047,0.301662703906,"East",0.0,0.0
13,"row5col6",0.540360087663,0.339507521064,0.964834709047,0.301662703906,"West",0.0,0.0
14,"row5col5",0.51334208328,0.941693483505,0.782705429165,0.459639912337,"South",0.0,0.0
15,"row6col5",0.487674979116,0.229644205042,0.782705429165,0.459639912337,"West",0.0,0.0
16,"row6col5",0.46329123016,0.702037833886,0.271317558645,0.512325020884,"East",0.0,0.0
17,"row6col6",0.440126668652,0.928044639338,0.51178776144,0.53670876984,"North",0.0,0.0
18,"row5col6",0.418120335219,0.663140692078,0.676638429824,0.559873331348,"South",0.0,0.0
19,"row6col6",0.397214318458,0.512493378045,0.703156736953,0.581879664781,"West",0.0,0.0
20,"row6col5",0.377353602535,0.791465728074,0.959798506421,0.602785681542,"North",0.0,0.0
21,"row5col5",0.358485922409,0.0955492655804,0.959798506421,0.602785681542,"West",0.0,0.0
22,"row5col5",0.340561626288,0.227966435304,0.959798506421,0.602785681542,"West",0.0,0.0
23,"row5col5",0.323533544974,0.39602254592,0.898805859943,0.659438373712,"South",0.0,0.0
24,"row6col5",0.307356867725,0.185734386958,0.898805859943,0.659438373712,"West",0.0,0.0
25,"row6col5",0.291989024339,0.791161121137,0.501612266765,0.692643132275,"West",0.0,0.0
26,"row6col5",0.277389573122,0.153602444577,0.501612266765,0.692643132275,"West",0.0,0.0
27,"row6col5",0.263520094466,0.952745846979,0.162817762157,0.722610426878,"West",0.0,0.0
28,"row6col5",0.250344089742,0.868756662287,0.210525909199,0.736479905534,"West",0.0,0.0
29,"row6col5",0.237826885255,0.986941335618,0.182003764756,0.749655910258,"South",0.0,0.0
30,"row7col5",0.225935540993,0.828477931393,0.679226068668,0.762173114745,"North",0.0,0.0
31,"row6col5",0.214638763943,0.559742327068,0.248881563532,0.774064459007,"East",0.0,0.0
32,"row6col6",0.203906825746,0.255722100619,0.990264620871,0.785361236057,"West",0.0,0.0
33,"row6col5",0.193711484459,0.039708567289,0.990264620871,0.785361236057,"West",0.0,0.0
34,"row6col5",0.184025910236,0.691552200135,0.662460118039,0.806288515541,"South",0.0,0.0
35,"row7col5",0.174824614724,0.929225399145,0.569028983987,0.815974089764,"West",0.0,0.0
36,"row7col5",0.166083383988,0.388251778965,0.806518876183,0.825175385276,"East",0.0,0.0
37,"row7col6",0.157779214788,0.267836441492,0.582573523649,0.833916616012,"South",0.0,0.0
38,"row8col6",0.149890254049,0.301972970325,0.393695802564,0.842220785212,"North",0.0,0.0
39,"row7col6",0.142395741346,0.947502147916,0.677162165907,0.850109745951,"East",0.0,0.0
40,"row7col6",0.135275954279,0.37220311906,0.279723483607,0.857604258654,"East",0.0,0.0
41,"row7col6",0.128512156565,0.564447786171,0.914387310699,0.864724045721,"East",0.0,0.0
42,"row7col6",0.122086548737,0.451670757161,0.42801197645,0.871487843435,"North",0.0,0.0
43,"row6col6",0.1159822213,0.857379681831,0.763329028878,0.877913451263,"North",0.0,0.0
44,"row5col6",0.110183110235,0.254264700072,0.373859300109,0.8840177787,"North",0.0,0.0
45,"row5col6",0.104673954723,0.709808399543,0.377689486297,0.889816889765,"South",0.0,0.0
46,"row6col6",0.0994402569871,0.130402974288,0.540055417851,0.895326045277,"East",0.0,0.0
47,"row6col7",0.0944682441377,0.622804789557,0.891538202232,0.900559743013,"East",0.0,0.0
48,"row6col8",0.0897448319309,0.366747197701,0.581390745756,0.905531755862,"South",0.0,0.0
49,"row6col8",0.0852575903343,0.183812412204,0.261382883519,0.910255168069,"North",0.0,0.0
50,"row5col8",0.0809947108176,0.789868827818,0.8775861636,0.914742409666,"West",0.0,0.0
51,"row5col7",0.0769449752767,0.218559968928,0.767133116319,0.919005289182,"South",0.0,0.0
52,"row6col7",0.0730977265129,0.844995095449,0.2166420696,0.923055024723,"South",0.0,0.0
53,"row6col7",0.0694428401872,0.934376251166,0.500764543582,0.926902273487,"South",0.0,0.0
54,"row6col7",0.0659706981779,0.673456145726,0.455116919407,0.930557159813,"South",0.0,0.0
55,"row6col7",0.062672163269,0.931639467083,0.483211152975,0.934029301822,"North",0.0,0.0
56,"row5col7",0.0595385551055,0.983286114027,0.959963152373,0.937327836731,"North",0.0,0.0
57,"row5col7",0.0565616273503,0.983054954331,0.94845531576,0.940461444894,"South",0.0,0.0
58,"row6col7",0.0537335459827,0.683395638663,0.0817265497431,0.94343837265,"West",0.0,0.0
59,"row6col6",0.0510468686836,0.476860476533,0.498831835746,0.946266454017,"South",0.0,0.0
60,"row7col6",0.0484945252494,0.0816744832778,0.731180956597,0.948953131316,"East",0.0,0.0
61,"row7col6",0.046069798987,0.723855668826,0.533971846974,0.951505474751,"South",0.0,0.0
62,"row8col6",0.0437663090376,0.478214206752,0.12371860064,0.953930201013,"South",0.0,0.0
63,"row9col6",0.0415779935857,0.186282558215,0.178289519065,0.956233690962,"South",0.0,0.0
64,"row10col6",0.0394990939064,0.257723265596,0.488335600104,0.958422006414,"East",0.0,0.0
65,"row10col6",0.0375241392111,0.276307366317,0.00750682450611,0.960500906094,"West",0.0,0.0
66,"row10col5",0.0356479322506,0.337190077204,0.783553554675,0.962475860789,"North",0.0,0.0
67,"row9col5",0.033865535638,0.128970603838,0.489921617829,0.964352067749,"West",0.0,0.0
68,"row9col5",0.0321722588561,0.0468816011106,0.824351698101,0.966134464362,"South",0.0,0.0
69,"row10col5",0.0305636459133,0.512967539915,0.0336265305298,0.967827741144,"North",0.0,0.0
70,"row9col5",0.0290354636177,0.154042349874,0.634408938365,0.969436354087,"North",0.0,0.0
71,"row8col5",0.0275836904368,0.815812097534,0.392843495421,0.970964536382,"West",0.0,0.0
72,"row8col4",0.0262045059149,0.218535293904,0.11419777085,0.972416309563,"North",0.0,0.0
73,"row8col4",0.0248942806192,0.563590510139,0.508874974322,0.973795494085,"East",0.0,0.0
74,"row8col5",0.0236495665882,0.354503612266,0.0729156497314,0.975105719381,"East",0.0,0.0
75,"row8col6",0.0224670882588,0.502072292429,0.066828525243,0.976350433412,"East",0.0,0.0
76,"row8col6",0.0213437338459,0.590743237979,0.220315476275,0.977532911741,"East",0.0,0.0
77,"row8col6",0.0202765471536,0.65253398451,0.227209105874,0.978656266154,"East",0.0,0.0
78,"row8col6",0.0192627197959,0.139714653635,0.211733399921,0.979723452846,"South",0.0,0.0
79,"row9col6",0.0182995838061,0.633096274331,0.733237852506,0.980737280204,"North",0.0,0.0
80,"row8col6",0.0173846046158,0.606771543354,0.918588868118,0.981700416194,"East",0.0,0.0
81,"row8col6",0.016515374385,0.117193774737,0.345384071514,0.982615395384,"South",0.0,0.0
82,"row9col6",0.0156896056658,0.470493314376,0.350750082115,0.983484625615,"South",0.0,0.0
83,"row10col6",0.0149051253825,0.445454990492,0.403893450658,0.984310394334,"North",0.0,0.0
84,"row9col6",0.0141598691134,0.312625035449,0.506812051822,0.985094874618,"North",0.0,0.0
85,"row8col6",0.0134518756577,0.293547345176,0.567206465683,0.985840130887,"East",0.0,0.0
86,"row8col6",0.0127792818748,0.558264135228,0.752959943381,0.986548124342,"East",0.0,0.0
87,"row8col6",0.0121403177811,0.0241641440394,0.198040977458,0.987220718125,"West",0.0,0.0
88,"row8col5",0.011533301892,0.573289090633,0.481651998953,0.987859682219,"East",0.0,0.0
89,"row8col6",0.0109566367974,0.605487342394,0.524123305239,0.988466698108,"West",0.0,0.0
90,"row8col5",0.0104088049575,0.0802438224417,0.784219213306,0.989043363203,"North",0.0,0.0
91,"row7col5",0.00988836470966,0.643376643803,0.307494655057,0.989591195042,"South",0.0,0.0
92,"row8col5",0.00939394647418,0.252695501002,0.230744725404,0.99011163529,"East",0.0,0.0
93,"row8col6",0.00892424915047,0.298003526585,0.259628926891,0.990606053526,"East",0.0,0.0
94,"row8col6",0.00847803669294,0.880767069599,0.0325676678298,0.99107575085,"East",0.0,0.0
95,"row8col6",0.0080541348583,0.662959028916,0.894305288097,0.991521963307,"South",0.0,0.0
96,"row9col6",0.00765142811538,0.00444459882408,0.894305288097,0.991521963307,"South",0.0,0.0
97,"row10col6",0.00726885670961,0.130413386314,0.130134488126,0.992348571885,"North",0.0,0.0
98,"row9col6",0.00690541387413,0.517409898212,0.615306201162,0.99273114329,"West",0.0,0.0
99,"row9col5",0.00656014318043,0.275027808847,0.0769994984072,0.993094586126,"West",0.0,0.0
100,"row9col5",0.0062321360214,0.971750196385,0.868056428216,0.99343985682,"West",0.0,0.0
101,"row9col5",0.00592052922033,0.374854123397,0.486405017363,0.993767863979,"North",0.0,0.0
102,"row19col19",0.95,0.293176106172,-1.0,-1,"South",0.0,0.0
103,"row19col19",0.9025,0.868231919879,-1.0,-1,"South",0.0,0.0
104,"row19col19",0.857375,0.429556006729,-1.0,-1,"South",0.0,0.0
105,"row19col19",0.81450625,0.794182278139,-1.0,-1,"South",0.0,0.0
106,"row19col19",0.7737809375,0.216699912961,-1.0,-1,"South",0.0,0.0
107,"row19col19",0.735091890625,0.802494865944,0.751786675999,0.2262190625,"West",0.0,0.0
108,"row19col18",0.698337296094,0.57409764447,0.751786675999,0.2262190625,"South",0.0,0.0
109,"row19col18",0.663420431289,0.355740178776,0.751786675999,0.2262190625,"North",0.0,0.0
110,"row18col18",0.630249409725,0.736152886903,0.251722031922,0.336579568711,"North",0.0,0.0
111,"row17col18",0.598736939238,0.839459363831,0.795988831961,0.369750590275,"East",0.0,0.0
112,"row17col19",0.568800092276,0.158250904677,0.795988831961,0.369750590275,"North",0.0,0.0
113,"row17col19",0.540360087663,0.884607154062,0.967846918298,0.431199907724,"West",0.0,0.0
114,"row17col18",0.51334208328,0.241898450101,0.967846918298,0.431199907724,"North",0.0,0.0
115,"row17col18",0.487674979116,0.0404232333628,0.967846918298,0.431199907724,"North",0.0,0.0
116,"row17col18",0.46329123016,0.643642432272,0.804956830314,0.512325020884,"South",0.0,0.0
117,"row18col18",0.440126668652,0.86765511804,0.835814973273,0.53670876984,"East",0.0,0.0
118,"row18col19",0.418120335219,0.563217173462,0.389843719839,0.559873331348,"East",0.0,0.0
119,"row18col20",0.397214318458,0.497989850898,0.273860246071,0.581879664781,"West",0.0,0.0
120,"row18col19",0.377353602535,0.41891607807,0.417886743415,0.602785681542,"West",0.0,0.0
