"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row2col17",0.95,0.668961360213,-1.0,-1,"East",0.0,0.0
3,"row2col18",0.9025,0.608264727417,-1.0,-1,"East",0.0,0.0
4,"row2col19",0.857375,0.581286201562,-1.0,-1,"East",0.0,0.0
5,"row2col20",0.81450625,0.22866825132,-1.0,-1,"East",0.0,0.0
6,"row2col21",0.7737809375,0.937159176874,0.122857235476,0.18549375,"South",0.0,0.0
7,"row3col21",0.735091890625,0.0241322124592,0.122857235476,0.18549375,"East",0.0,0.0
8,"row3col22",0.698337296094,0.9125418153,0.373005390589,0.264908109375,"West",0.0,0.0
9,"row3col21",0.663420431289,0.543741083954,0.373005390589,0.264908109375,"East",0.0,0.0
10,"row3col22",0.630249409725,0.596108017129,0.373005390589,0.264908109375,"East",0.0,0.0
11,"row3col22",0.598736939238,0.934018412423,0.354369380985,0.369750590275,"North",0.0,0.0
12,"row2col22",0.568800092276,0.195974830731,0.354369380985,0.369750590275,"East",0.0,0.0
13,"row2col22",0.540360087663,0.94621604438,0.143143451534,0.431199907724,"North",0.0,0.0
14,"row1col22",0.51334208328,0.167990409817,0.143143451534,0.431199907724,"East",0.0,0.0
15,"row1col22",0.487674979116,0.845856989218,0.306941852522,0.48665791672,"East",0.0,0.0
16,"row1col22",0.46329123016,0.63938343356,0.715965402773,0.512325020884,"East",0.0,0.0
17,"row1col22",0.440126668652,0.737277774935,0.223679311571,0.53670876984,"North",0.0,0.0
18,"row1col22",0.418120335219,0.53682310168,0.411514421681,0.559873331348,"East",0.0,0.0
19,"row1col22",0.397214318458,0.832405232969,0.0257275173487,0.581879664781,"East",0.0,0.0
20,"row1col22",0.377353602535,0.793707712632,0.63080792686,0.602785681542,"South",0.0,0.0
21,"row2col22",0.358485922409,0.412743611675,0.476098309482,0.622646397465,"South",0.0,0.0
22,"row3col22",0.340561626288,0.81692933953,0.957929389413,0.641514077591,"North",0.0,0.0
23,"row2col22",0.323533544974,0.985644642879,0.521998660701,0.659438373712,"South",0.0,0.0
24,"row3col22",0.307356867725,0.871512737583,0.22335639993,0.676466455026,"East",0.0,0.0
25,"row3col22",0.291989024339,0.410623513977,0.174130590594,0.692643132275,"East",0.0,0.0
26,"row3col22",0.277389573122,0.055144140506,0.174130590594,0.692643132275,"East",0.0,0.0
27,"row3col22",0.263520094466,0.712060244165,0.934012792229,0.722610426878,"North",0.0,0.0
28,"row2col22",0.250344089742,0.410652516464,0.0652430272819,0.736479905534,"North",0.0,0.0
29,"row1col22",0.237826885255,0.888237901832,0.677195603016,0.749655910258,"West",0.0,0.0
30,"row1col21",0.225935540993,0.255281799411,0.333613584124,0.762173114745,"West",0.0,0.0
31,"row1col20",0.214638763943,0.830347996746,0.108212105916,0.774064459007,"East",0.0,0.0
32,"row1col21",0.203906825746,0.707252465533,0.774423465352,0.785361236057,"West",0.0,0.0
33,"row1col20",0.193711484459,0.942644869124,0.198948591567,0.796093174254,"North",0.0,0.0
34,"row1col20",0.184025910236,0.136807353486,0.198948591567,0.796093174254,"East",0.0,0.0
35,"row1col21",0.174824614724,0.803633848267,0.449156751296,0.815974089764,"West",0.0,0.0
36,"row1col20",0.166083383988,0.826050528671,0.036673802499,0.825175385276,"East",0.0,0.0
37,"row1col21",0.157779214788,0.958334079893,0.0517813488682,0.833916616012,"East",0.0,0.0
38,"row1col22",0.149890254049,0.467834043039,0.391282838965,0.842220785212,"South",0.0,0.0
39,"row2col22",0.142395741346,0.168572503624,0.89006573758,0.850109745951,"West",0.0,0.0
40,"row2col21",0.135275954279,0.229573167204,0.776388639039,0.857604258654,"North",0.0,0.0
41,"row1col21",0.128512156565,0.249333978526,0.0345550079201,0.864724045721,"South",0.0,0.0
42,"row2col21",0.122086548737,0.712694111204,0.0608601004155,0.871487843435,"West",0.0,0.0
43,"row2col20",0.1159822213,0.357754537797,0.970259019764,0.877913451263,"West",0.0,0.0
44,"row2col19",0.110183110235,0.914706154814,0.792133401567,0.8840177787,"East",0.0,0.0
45,"row2col20",0.104673954723,0.500238688568,0.15269737965,0.889816889765,"North",0.0,0.0
46,"row1col20",0.0994402569871,0.901505559726,0.555019774858,0.895326045277,"South",0.0,0.0
47,"row2col20",0.0944682441377,0.867174093277,0.110291754199,0.900559743013,"North",0.0,0.0
48,"row1col20",0.0897448319309,0.7785037627,0.857609136824,0.905531755862,"South",0.0,0.0
49,"row2col20",0.0852575903343,0.0897566326258,0.764360205536,0.910255168069,"East",0.0,0.0
50,"row2col21",0.0809947108176,0.226946421421,0.35903144593,0.914742409666,"North",0.0,0.0
51,"row1col21",0.0769449752767,0.222137490028,0.917069163395,0.919005289182,"East",0.0,0.0
52,"row1col22",0.0730977265129,0.837897598654,0.133700699546,0.923055024723,"North",0.0,0.0
53,"row1col22",0.0694428401872,0.891590372163,0.618428070231,0.926902273487,"South",0.0,0.0
54,"row2col22",0.0659706981779,0.16539322409,0.636248504216,0.930557159813,"West",0.0,0.0
55,"row2col21",0.062672163269,0.210880460437,0.543958260749,0.934029301822,"West",0.0,0.0
56,"row2col20",0.0595385551055,0.188436695116,0.26333187664,0.937327836731,"West",0.0,0.0
57,"row2col19",0.0565616273503,0.486076965476,0.45527334249,0.940461444894,"West",0.0,0.0
58,"row2col18",0.0537335459827,0.032010936161,0.45527334249,0.940461444894,"East",0.0,0.0
59,"row2col19",0.0510468686836,0.193609964206,0.587427764022,0.946266454017,"North",0.0,0.0
60,"row1col19",0.0484945252494,0.708193411029,0.232410242397,0.948953131316,"East",0.0,0.0
61,"row1col20",0.046069798987,0.491775121436,0.171063745567,0.951505474751,"North",0.0,0.0
62,"row1col20",0.0437663090376,0.719146000146,0.177271630763,0.953930201013,"East",0.0,0.0
63,"row1col21",0.0415779935857,0.9002769007,0.540079205926,0.956233690962,"East",0.0,0.0
