"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row6col8",0.95,0.275818982604,-1.0,-1,"North",0.0,0.0
3,"row5col8",0.9025,0.312419543549,-1.0,-1,"East",0.0,0.0
4,"row5col9",0.857375,0.51544871829,-1.0,-1,"East",0.0,0.0
5,"row5col10",0.81450625,0.250697802756,-1.0,-1,"East",0.0,0.0
6,"row5col11",0.7737809375,0.967326042453,0.555026501924,0.18549375,"West",0.0,0.0
7,"row5col10",0.735091890625,0.912947049682,0.341082888342,0.2262190625,"North",0.0,0.0
8,"row5col10",0.698337296094,0.756041465004,0.698786733437,0.264908109375,"South",0.0,0.0
9,"row6col10",0.663420431289,0.308505747679,0.698786733437,0.264908109375,"North",0.0,0.0
10,"row5col10",0.630249409725,0.733117599756,0.891110871885,0.336579568711,"South",0.0,0.0
11,"row6col10",0.598736939238,0.0711353927067,0.891110871885,0.336579568711,"North",0.0,0.0
12,"row5col10",0.568800092276,0.792774354987,0.887095346838,0.401263060762,"South",0.0,0.0
13,"row6col10",0.540360087663,0.968059167857,0.371861405978,0.431199907724,"West",0.0,0.0
14,"row6col9",0.51334208328,0.191258553278,0.371861405978,0.431199907724,"East",0.0,0.0
15,"row6col10",0.487674979116,0.141022135111,0.371861405978,0.431199907724,"North",0.0,0.0
16,"row5col10",0.46329123016,0.996407863057,0.916931871101,0.512325020884,"North",0.0,0.0
17,"row5col10",0.440126668652,0.282392731277,0.916931871101,0.512325020884,"East",0.0,0.0
18,"row5col11",0.418120335219,0.388332048951,0.916931871101,0.512325020884,"East",0.0,0.0
19,"row5col12",0.397214318458,0.586404898755,0.173309802047,0.581879664781,"North",0.0,0.0
20,"row5col12",0.377353602535,0.220819771848,0.173309802047,0.581879664781,"East",0.0,0.0
21,"row5col13",0.358485922409,0.696268938201,0.9357249013,0.622646397465,"East",0.0,0.0
22,"row5col14",0.340561626288,0.299136200756,0.9357249013,0.622646397465,"West",0.0,0.0
23,"row5col13",0.323533544974,0.377863598402,0.828897378836,0.659438373712,"South",0.0,0.0
24,"row6col13",0.307356867725,0.503172643023,0.780666041458,0.676466455026,"East",0.0,0.0
25,"row6col14",0.291989024339,0.139938507778,0.780666041458,0.676466455026,"North",0.0,0.0
26,"row5col14",0.277389573122,0.457506861085,0.2634007819,0.708010975661,"North",0.0,0.0
27,"row5col14",0.263520094466,0.465894625494,0.474680366029,0.722610426878,"North",0.0,0.0
28,"row5col14",0.250344089742,0.921956577515,0.642448913551,0.736479905534,"North",0.0,0.0
29,"row5col14",0.237826885255,0.821630103198,0.713301008409,0.749655910258,"West",0.0,0.0
30,"row5col13",0.225935540993,0.833168484425,0.904634641745,0.762173114745,"South",0.0,0.0
31,"row6col13",0.214638763943,0.374206632402,0.809625517844,0.774064459007,"East",0.0,0.0
32,"row6col14",0.203906825746,0.127153972929,0.809625517844,0.774064459007,"North",0.0,0.0
33,"row5col14",0.193711484459,0.155671207785,0.809625517844,0.774064459007,"West",0.0,0.0
34,"row5col13",0.184025910236,0.903073045475,0.66889878753,0.806288515541,"North",0.0,0.0
