"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row19col2",0.95,0.521467930914,-1.0,-1,"South",0.0,0.0
3,"row19col2",0.9025,0.654268565891,-1.0,-1,"South",0.0,0.0
4,"row19col2",0.857375,0.219759429353,-1.0,-1,"South",0.0,0.0
5,"row19col2",0.81450625,0.342781252035,-1.0,-1,"South",0.0,0.0
6,"row19col2",0.7737809375,0.740124809043,-1.0,-1,"South",0.0,0.0
7,"row19col2",0.735091890625,0.0514785946408,-1.0,-1,"South",0.0,0.0
8,"row19col2",0.698337296094,0.486276493379,-1.0,-1,"South",0.0,0.0
9,"row19col2",0.663420431289,0.805808469524,0.201142994074,0.301662703906,"North",0.0,0.0
10,"row18col2",0.630249409725,0.163644531724,0.201142994074,0.301662703906,"North",0.0,0.0
11,"row17col2",0.598736939238,0.311520173253,0.201142994074,0.301662703906,"South",0.0,0.0
12,"row18col2",0.568800092276,0.395875433837,0.201142994074,0.301662703906,"South",0.0,0.0
13,"row19col2",0.540360087663,0.995041308038,0.654627687154,0.431199907724,"West",0.0,0.0
14,"row19col1",0.51334208328,0.0801970442044,0.654627687154,0.431199907724,"South",0.0,0.0
15,"row19col1",0.487674979116,0.438016622913,0.654627687154,0.431199907724,"North",0.0,0.0
16,"row18col1",0.46329123016,0.775026937247,0.519955743188,0.512325020884,"South",0.0,0.0
17,"row19col1",0.440126668652,0.484054300785,0.248884976688,0.53670876984,"South",0.0,0.0
18,"row19col1",0.418120335219,0.289091789274,0.248884976688,0.53670876984,"South",0.0,0.0
19,"row19col1",0.397214318458,0.26582590573,0.248884976688,0.53670876984,"South",0.0,0.0
20,"row19col1",0.377353602535,0.333562831788,0.248884976688,0.53670876984,"South",0.0,0.0
21,"row19col1",0.358485922409,0.233444981309,0.248884976688,0.53670876984,"South",0.0,0.0
22,"row19col1",0.340561626288,0.14471928842,0.248884976688,0.53670876984,"South",0.0,0.0
23,"row19col1",0.323533544974,0.529784343289,0.538334900376,0.659438373712,"South",0.0,0.0
24,"row19col1",0.307356867725,0.379128680071,0.168251722321,0.676466455026,"East",0.0,0.0
25,"row19col2",0.291989024339,0.950729210572,0.756803153344,0.692643132275,"West",0.0,0.0
26,"row19col1",0.277389573122,0.105745147997,0.756803153344,0.692643132275,"South",0.0,0.0
27,"row19col1",0.263520094466,0.0252711948301,0.756803153344,0.692643132275,"South",0.0,0.0
28,"row19col1",0.250344089742,0.324534923479,0.853924296775,0.736479905534,"North",0.0,0.0
29,"row18col1",0.237826885255,0.950462364655,0.0744688176941,0.749655910258,"North",0.0,0.0
30,"row17col1",0.225935540993,0.755932654929,0.496090996215,0.762173114745,"East",0.0,0.0
31,"row17col2",0.214638763943,0.844007459824,0.748108706004,0.774064459007,"East",0.0,0.0
32,"row17col3",0.203906825746,0.347933055473,0.924364304508,0.785361236057,"North",0.0,0.0
33,"row17col3",0.193711484459,0.350072023696,0.348695137513,0.796093174254,"West",0.0,0.0
34,"row17col2",0.184025910236,0.582526876562,0.116834460863,0.806288515541,"South",0.0,0.0
35,"row18col2",0.174824614724,0.531763176436,0.0626196952754,0.815974089764,"West",0.0,0.0
36,"row18col1",0.166083383988,0.385998698761,0.370431766289,0.825175385276,"West",0.0,0.0
37,"row18col1",0.157779214788,0.856660351531,0.0609449516947,0.833916616012,"East",0.0,0.0
38,"row18col2",0.149890254049,0.716095929646,0.95295789938,0.842220785212,"West",0.0,0.0
39,"row18col1",0.142395741346,0.0406085251334,0.95295789938,0.842220785212,"South",0.0,0.0
40,"row19col1",0.135275954279,0.651445715158,0.121614254862,0.857604258654,"South",0.0,0.0
41,"row19col1",0.128512156565,0.635971372527,0.590001304748,0.864724045721,"North",0.0,0.0
42,"row18col1",0.122086548737,0.995291157328,0.658222116321,0.871487843435,"North",0.0,0.0
43,"row17col1",0.1159822213,0.0610209023566,0.658222116321,0.871487843435,"West",0.0,0.0
44,"row17col1",0.110183110235,0.322611078143,0.54335078075,0.8840177787,"East",0.0,0.0
45,"row17col2",0.104673954723,0.953391695142,0.583624944922,0.889816889765,"North",0.0,0.0
46,"row16col2",0.0994402569871,0.825727252585,0.725805561087,0.895326045277,"West",0.0,0.0
47,"row16col2",0.0944682441377,0.560986937289,0.0658676456562,0.900559743013,"West",0.0,0.0
48,"row16col2",0.0897448319309,0.568014380108,0.36732056089,0.905531755862,"East",0.0,0.0
49,"row16col2",0.0852575903343,0.913550846555,0.170677403211,0.910255168069,"West",0.0,0.0
50,"row16col2",0.0809947108176,0.0337331949203,0.170677403211,0.910255168069,"South",0.0,0.0
51,"row17col2",0.0769449752767,0.592971096752,0.291499308525,0.919005289182,"North",0.0,0.0
52,"row16col2",0.0730977265129,0.761888788959,0.452573450152,0.923055024723,"South",0.0,0.0
53,"row17col2",0.0694428401872,0.702354367938,0.0522193148248,0.926902273487,"North",0.0,0.0
54,"row16col2",0.0659706981779,0.983405804565,0.521049102607,0.930557159813,"West",0.0,0.0
55,"row16col2",0.062672163269,0.281919164948,0.040876624371,0.934029301822,"West",0.0,0.0
56,"row16col2",0.0595385551055,0.574763974877,0.432586467394,0.937327836731,"East",0.0,0.0
57,"row16col2",0.0565616273503,0.844346007357,0.848867993822,0.940461444894,"East",0.0,0.0
58,"row16col2",0.0537335459827,0.163476366299,0.437061924935,0.94343837265,"North",0.0,0.0
59,"row15col2",0.0510468686836,0.0318255408541,0.437061924935,0.94343837265,"South",0.0,0.0
60,"row16col2",0.0484945252494,0.41640470122,0.308429907132,0.948953131316,"West",0.0,0.0
61,"row16col2",0.046069798987,0.642365602851,0.892061719164,0.951505474751,"North",0.0,0.0
62,"row15col2",0.0437663090376,0.591964609716,0.508083783106,0.953930201013,"South",0.0,0.0
63,"row16col2",0.0415779935857,0.501792121663,0.204185888465,0.956233690962,"North",0.0,0.0
64,"row15col2",0.0394990939064,0.718504648027,0.772512106451,0.958422006414,"East",0.0,0.0
65,"row15col3",0.0375241392111,0.637693954152,0.65958557063,0.960500906094,"East",0.0,0.0
