"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row7col2",0.95,0.926820563407,-1.0,-1,"West",0.0,0.0
3,"row7col1",0.9025,0.218715274597,-1.0,-1,"West",0.0,0.0
4,"row7col1",0.857375,0.938931472743,0.313202240543,0.0975,"East",0.0,0.0
5,"row7col2",0.81450625,0.870812058257,0.230073092507,0.142625,"West",0.0,0.0
6,"row7col1",0.7737809375,0.0624862661883,0.230073092507,0.142625,"West",0.0,0.0
7,"row7col1",0.735091890625,0.0704534425334,0.230073092507,0.142625,"West",0.0,0.0
8,"row7col1",0.698337296094,0.240623181445,0.230073092507,0.142625,"West",0.0,0.0
9,"row7col1",0.663420431289,0.901562046493,0.0150762028161,0.301662703906,"South",0.0,0.0
10,"row8col1",0.630249409725,0.472908335158,0.0150762028161,0.301662703906,"West",0.0,0.0
11,"row8col1",0.598736939238,0.42231876556,0.0150762028161,0.301662703906,"West",0.0,0.0
12,"row8col1",0.568800092276,0.403125169788,0.0150762028161,0.301662703906,"West",0.0,0.0
13,"row8col1",0.540360087663,0.679115946721,0.218159007028,0.431199907724,"North",0.0,0.0
14,"row7col1",0.51334208328,0.605143226083,0.11180491371,0.459639912337,"South",0.0,0.0
15,"row8col1",0.487674979116,0.35513488599,0.11180491371,0.459639912337,"West",0.0,0.0
16,"row8col1",0.46329123016,0.996131369126,0.378793549821,0.512325020884,"West",0.0,0.0
17,"row8col1",0.440126668652,0.885505014677,0.362537274897,0.53670876984,"West",0.0,0.0
18,"row8col1",0.418120335219,0.740134302044,0.993073282648,0.559873331348,"North",0.0,0.0
19,"row7col1",0.397214318458,0.456030657716,0.398027288965,0.581879664781,"North",0.0,0.0
20,"row6col1",0.377353602535,0.594689783077,0.477197413502,0.602785681542,"North",0.0,0.0
21,"row5col1",0.358485922409,0.699523663311,0.386538444837,0.622646397465,"South",0.0,0.0
22,"row6col1",0.340561626288,0.044175606656,0.386538444837,0.622646397465,"West",0.0,0.0
23,"row6col1",0.323533544974,0.800988751256,0.169766446804,0.659438373712,"South",0.0,0.0
24,"row7col1",0.307356867725,0.984716399866,0.0193100822334,0.676466455026,"West",0.0,0.0
25,"row7col1",0.291989024339,0.864477077342,0.653928693977,0.692643132275,"East",0.0,0.0
26,"row7col2",0.277389573122,0.295779558411,0.78774346689,0.708010975661,"North",0.0,0.0
27,"row6col2",0.263520094466,0.460359976126,0.256564675067,0.722610426878,"South",0.0,0.0
28,"row7col2",0.250344089742,0.190473247714,0.256564675067,0.722610426878,"West",0.0,0.0
29,"row7col1",0.237826885255,0.893338143806,0.308556383226,0.749655910258,"East",0.0,0.0
30,"row7col2",0.225935540993,0.0979665875328,0.308556383226,0.749655910258,"West",0.0,0.0
31,"row7col1",0.214638763943,0.245362868675,0.951731568942,0.774064459007,"East",0.0,0.0
32,"row7col2",0.203906825746,0.722814787373,0.445447277715,0.785361236057,"East",0.0,0.0
33,"row7col3",0.193711484459,0.661122189209,0.863458645945,0.796093174254,"West",0.0,0.0
34,"row7col2",0.184025910236,0.563068041497,0.649366039359,0.806288515541,"East",0.0,0.0
35,"row7col3",0.174824614724,0.0983723810969,0.649366039359,0.806288515541,"North",0.0,0.0
36,"row6col3",0.166083383988,0.34857994998,0.381019987893,0.825175385276,"East",0.0,0.0
37,"row6col3",0.157779214788,0.790593208,0.861747496503,0.833916616012,"West",0.0,0.0
38,"row6col2",0.149890254049,0.513163889558,0.75480595,0.842220785212,"East",0.0,0.0
39,"row6col3",0.142395741346,0.773509191595,0.648274675803,0.850109745951,"West",0.0,0.0
40,"row6col2",0.135275954279,0.297522299139,0.440670755809,0.857604258654,"East",0.0,0.0
41,"row6col3",0.128512156565,0.420796376134,0.26218704872,0.864724045721,"South",0.0,0.0
42,"row7col3",0.122086548737,0.863377382471,0.832756305787,0.871487843435,"North",0.0,0.0
43,"row6col3",0.1159822213,0.828067535251,0.836369001007,0.877913451263,"South",0.0,0.0
44,"row7col3",0.110183110235,0.190228551281,0.0315314744691,0.8840177787,"North",0.0,0.0
45,"row6col3",0.104673954723,0.121081558133,0.239409280211,0.889816889765,"East",0.0,0.0
46,"row6col3",0.0994402569871,0.263454600233,0.269084898173,0.895326045277,"West",0.0,0.0
47,"row6col2",0.0944682441377,0.00790846753949,0.269084898173,0.895326045277,"North",0.0,0.0
48,"row5col2",0.0897448319309,0.569731399046,0.485403141519,0.905531755862,"South",0.0,0.0
49,"row6col2",0.0852575903343,0.98418120012,0.439300928007,0.910255168069,"South",0.0,0.0
50,"row7col2",0.0809947108176,0.444607437151,0.885254419051,0.914742409666,"South",0.0,0.0
51,"row8col2",0.0769449752767,0.0866033869744,0.427095719594,0.919005289182,"South",0.0,0.0
52,"row8col2",0.0730977265129,0.470412896657,0.117873559265,0.923055024723,"East",0.0,0.0
53,"row8col3",0.0694428401872,0.193353869411,0.698812959079,0.926902273487,"South",0.0,0.0
54,"row8col3",0.0659706981779,0.506421906849,0.663187559828,0.930557159813,"East",0.0,0.0
55,"row8col4",0.062672163269,0.285522933721,0.176246502106,0.934029301822,"South",0.0,0.0
