"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row1col8",0.95,0.779148781758,-1.0,-1,"East",0.0,0.0
3,"row1col9",0.9025,0.152348102194,-1.0,-1,"North",0.0,0.0
4,"row1col9",0.857375,0.418814904256,-1.0,-1,"North",0.0,0.0
5,"row1col9",0.81450625,0.905725869132,0.984235649304,0.142625,"South",0.0,0.0
6,"row2col9",0.7737809375,0.147206454057,0.984235649304,0.142625,"North",0.0,0.0
7,"row1col9",0.735091890625,0.547450076448,0.984235649304,0.142625,"North",0.0,0.0
8,"row1col9",0.698337296094,0.0908797995975,0.984235649304,0.142625,"North",0.0,0.0
9,"row1col9",0.663420431289,0.791392416332,0.503994815463,0.301662703906,"North",0.0,0.0
10,"row1col9",0.630249409725,0.299223018277,0.503994815463,0.301662703906,"North",0.0,0.0
11,"row1col9",0.598736939238,0.976589181946,0.368467504683,0.369750590275,"East",0.0,0.0
12,"row1col10",0.568800092276,0.856797804534,0.452856107804,0.401263060762,"West",0.0,0.0
13,"row1col9",0.540360087663,0.696897105629,0.367362106043,0.431199907724,"North",0.0,0.0
14,"row1col9",0.51334208328,0.628075446122,0.617427387031,0.459639912337,"South",0.0,0.0
15,"row2col9",0.487674979116,0.664151737518,0.371460207408,0.48665791672,"East",0.0,0.0
16,"row2col10",0.46329123016,0.150688730598,0.371460207408,0.48665791672,"East",0.0,0.0
17,"row2col11",0.440126668652,0.389428772588,0.371460207408,0.48665791672,"East",0.0,0.0
18,"row2col11",0.418120335219,0.772651725036,0.209016153059,0.559873331348,"West",0.0,0.0
19,"row2col10",0.397214318458,0.640830663327,0.173491402461,0.581879664781,"West",0.0,0.0
20,"row2col9",0.377353602535,0.665598060129,0.521225411167,0.602785681542,"West",0.0,0.0
21,"row2col8",0.358485922409,0.904360868698,0.0814359133856,0.622646397465,"North",0.0,0.0
22,"row1col8",0.340561626288,0.854839985138,0.410632930761,0.641514077591,"North",0.0,0.0
23,"row1col8",0.323533544974,0.728053669013,0.450814085009,0.659438373712,"West",0.0,0.0
24,"row1col7",0.307356867725,0.0278316675618,0.450814085009,0.659438373712,"North",0.0,0.0
25,"row1col7",0.291989024339,0.628734436852,0.626820830331,0.692643132275,"West",0.0,0.0
26,"row1col7",0.277389573122,0.190035580423,0.626820830331,0.692643132275,"North",0.0,0.0
27,"row1col7",0.263520094466,0.831040078424,0.142960005229,0.722610426878,"West",0.0,0.0
28,"row1col7",0.250344089742,0.958789285331,0.388226606295,0.736479905534,"West",0.0,0.0
29,"row1col7",0.237826885255,0.0846421517731,0.388226606295,0.736479905534,"North",0.0,0.0
30,"row1col7",0.225935540993,0.574617589161,0.610957238314,0.762173114745,"South",0.0,0.0
31,"row2col7",0.214638763943,0.0162781366862,0.610957238314,0.762173114745,"North",0.0,0.0
32,"row1col7",0.203906825746,0.821931416421,0.931429495331,0.785361236057,"South",0.0,0.0
33,"row2col7",0.193711484459,0.304886905425,0.0416498726472,0.796093174254,"West",0.0,0.0
34,"row2col7",0.184025910236,0.311427043377,0.340577874144,0.806288515541,"North",0.0,0.0
35,"row1col7",0.174824614724,0.864282767784,0.254064023944,0.815974089764,"West",0.0,0.0
36,"row1col7",0.166083383988,0.820312876558,0.0771324208054,0.825175385276,"South",0.0,0.0
37,"row2col7",0.157779214788,0.84262198525,0.755360890954,0.833916616012,"West",0.0,0.0
38,"row2col7",0.149890254049,0.632652159587,0.192114277157,0.842220785212,"South",0.0,0.0
39,"row3col7",0.142395741346,0.654363283724,0.487785562064,0.850109745951,"East",0.0,0.0
40,"row3col8",0.135275954279,0.65866431496,0.22308026295,0.857604258654,"North",0.0,0.0
41,"row2col8",0.128512156565,0.88298138964,0.828110600962,0.864724045721,"North",0.0,0.0
42,"row1col8",0.122086548737,0.499696037826,0.394846709637,0.871487843435,"South",0.0,0.0
43,"row2col8",0.1159822213,0.18091597495,0.703177306399,0.877913451263,"East",0.0,0.0
44,"row2col9",0.110183110235,0.591818360218,0.729724600502,0.8840177787,"West",0.0,0.0
45,"row2col8",0.104673954723,0.604374856621,0.0605868928069,0.889816889765,"West",0.0,0.0
46,"row2col7",0.0994402569871,0.494134179914,0.380184768194,0.895326045277,"East",0.0,0.0
47,"row2col8",0.0944682441377,0.0540753951386,0.380184768194,0.895326045277,"East",0.0,0.0
48,"row2col9",0.0897448319309,0.581523278678,0.978544543221,0.905531755862,"North",0.0,0.0
49,"row1col9",0.0852575903343,0.204894414515,0.290471001643,0.910255168069,"South",0.0,0.0
50,"row2col9",0.0809947108176,0.252921045912,0.520140272544,0.914742409666,"West",0.0,0.0
51,"row2col8",0.0769449752767,0.288421706067,0.145535428088,0.919005289182,"South",0.0,0.0
52,"row3col8",0.0730977265129,0.785659042136,0.829871391731,0.923055024723,"East",0.0,0.0
53,"row3col9",0.0694428401872,0.349541900622,0.410632313724,0.926902273487,"South",0.0,0.0
54,"row4col9",0.0659706981779,0.522256272371,0.964762477496,0.930557159813,"West",0.0,0.0
55,"row4col9",0.062672163269,0.444735274936,0.572983525529,0.934029301822,"West",0.0,0.0
56,"row4col9",0.0595385551055,0.0949025295088,0.931763722106,0.937327836731,"East",0.0,0.0
57,"row4col9",0.0565616273503,0.202379380551,0.0972828387497,0.940461444894,"North",0.0,0.0
58,"row3col9",0.0537335459827,0.77810676487,0.940092377489,0.94343837265,"East",0.0,0.0
59,"row3col10",0.0510468686836,0.237107187226,0.740219538862,0.946266454017,"West",0.0,0.0
60,"row3col9",0.0484945252494,0.763102033736,0.527110356817,0.948953131316,"South",0.0,0.0
61,"row4col9",0.046069798987,0.244939669239,0.914931204719,0.951505474751,"North",0.0,0.0
62,"row3col9",0.0437663090376,0.472275459327,0.120439092848,0.953930201013,"North",0.0,0.0
63,"row2col9",0.0415779935857,0.290840310316,0.975525559063,0.956233690962,"South",0.0,0.0
64,"row3col9",0.0394990939064,0.385976003576,0.195280829857,0.958422006414,"East",0.0,0.0
65,"row3col10",0.0375241392111,0.75956619455,0.590786920019,0.960500906094,"West",0.0,0.0
66,"row3col9",0.0356479322506,0.409829439679,0.863661943436,0.962475860789,"East",0.0,0.0
67,"row3col10",0.033865535638,0.0950352842005,0.579942913682,0.964352067749,"North",0.0,0.0
68,"row2col10",0.0321722588561,0.596583023831,0.926799385241,0.966134464362,"South",0.0,0.0
69,"row3col10",0.0305636459133,0.712060753081,0.639705369884,0.967827741144,"East",0.0,0.0
70,"row3col11",0.0290354636177,0.205545182085,0.409829934142,0.969436354087,"East",0.0,0.0
71,"row3col11",0.0275836904368,0.561301239213,0.73085755055,0.970964536382,"South",0.0,0.0
72,"row3col11",0.0262045059149,0.573155979567,0.0618979801136,0.972416309563,"West",0.0,0.0
73,"row3col10",0.0248942806192,0.238297401344,0.482253444634,0.973795494085,"West",0.0,0.0
74,"row3col9",0.0236495665882,0.480569718897,0.953763276976,0.975105719381,"South",0.0,0.0
75,"row4col9",0.0224670882588,0.115409397725,0.571964335617,0.976350433412,"North",0.0,0.0
76,"row3col9",0.0213437338459,0.626207199026,0.159849058449,0.977532911741,"South",0.0,0.0
77,"row4col9",0.0202765471536,0.708009054184,0.192140832169,0.978656266154,"South",0.0,0.0
78,"row5col9",0.0192627197959,0.651354053853,0.905853115834,0.979723452846,"South",0.0,0.0
79,"row6col9",0.0182995838061,0.704322645936,0.216914859125,0.980737280204,"North",0.0,0.0
80,"row5col9",0.0173846046158,0.58937576745,0.640811984766,0.981700416194,"North",0.0,0.0
81,"row4col9",0.016515374385,0.285904115897,0.542883337212,0.982615395384,"West",0.0,0.0
82,"row4col9",0.0156896056658,0.96864995076,0.859949709696,0.983484625615,"North",0.0,0.0
83,"row3col9",0.0149051253825,0.432742609559,0.664299648687,0.984310394334,"West",0.0,0.0
84,"row3col8",0.0141598691134,0.956923061547,0.339262815318,0.985094874618,"South",0.0,0.0
85,"row3col8",0.0134518756577,0.148159118874,0.166652322382,0.985840130887,"North",0.0,0.0
86,"row2col8",0.0127792818748,0.317494633036,0.18116136327,0.986548124342,"West",0.0,0.0
87,"row2col7",0.0121403177811,0.56777090266,0.421258223426,0.987220718125,"North",0.0,0.0
88,"row1col7",0.011533301892,0.921091910741,0.229437588021,0.987859682219,"North",0.0,0.0
89,"row1col7",0.0109566367974,0.503301348026,0.529636393077,0.988466698108,"North",0.0,0.0
90,"row1col7",0.0104088049575,0.374831887931,0.506911799287,0.989043363203,"East",0.0,0.0
91,"row1col8",0.00988836470966,0.881957227136,0.506781008094,0.989591195042,"North",0.0,0.0
92,"row1col8",0.00939394647418,0.528706310885,0.556458843987,0.99011163529,"East",0.0,0.0
93,"row1col9",0.00892424915047,0.887680116919,0.147388291983,0.990606053526,"North",0.0,0.0
94,"row1col9",0.00847803669294,0.983400203681,0.970097238589,0.99107575085,"North",0.0,0.0
95,"row1col9",0.0080541348583,0.728220694552,0.514537654736,0.991521963307,"West",0.0,0.0
96,"row1col8",0.00765142811538,0.0471201579685,0.686153811549,0.991945865142,"North",0.0,0.0
97,"row1col8",0.00726885670961,0.659463006578,0.349644652353,0.992348571885,"West",0.0,0.0
98,"row1col7",0.00690541387413,0.980305638206,0.233678710651,0.99273114329,"South",0.0,0.0
99,"row2col7",0.00656014318043,0.729107205427,0.967098269011,0.993094586126,"North",0.0,0.0
100,"row1col7",0.0062321360214,0.712595171125,0.649999987677,0.99343985682,"West",0.0,0.0
101,"row1col7",0.00592052922033,0.296342301714,0.0692649084385,0.993767863979,"North",0.0,0.0
102,"row17col6",0.95,0.31334780227,-1.0,-1,"East",0.0,0.0
103,"row17col7",0.9025,0.739831797735,-1.0,-1,"South",0.0,0.0
104,"row18col7",0.857375,0.642586415474,-1.0,-1,"South",0.0,0.0
105,"row19col7",0.81450625,0.0410726160808,-1.0,-1,"South",0.0,0.0
106,"row19col7",0.7737809375,0.276611039036,-1.0,-1,"South",0.0,0.0
107,"row19col7",0.735091890625,0.663100135892,-1.0,-1,"South",0.0,0.0
108,"row19col7",0.698337296094,0.0525260638158,-1.0,-1,"South",0.0,0.0
109,"row19col7",0.663420431289,0.0987890891345,-1.0,-1,"South",0.0,0.0
110,"row19col7",0.630249409725,0.423243617158,-1.0,-1,"South",0.0,0.0
111,"row19col7",0.598736939238,0.437138210597,-1.0,-1,"South",0.0,0.0
112,"row19col7",0.568800092276,0.0400355420355,-1.0,-1,"South",0.0,0.0
113,"row19col7",0.540360087663,0.801449805399,0.1879416891,0.431199907724,"North",0.0,0.0
114,"row18col7",0.51334208328,0.788616898721,0.91445466963,0.459639912337,"East",0.0,0.0
115,"row18col8",0.487674979116,0.923442123021,0.0616812842063,0.48665791672,"South",0.0,0.0
116,"row19col8",0.46329123016,0.420881996246,0.0616812842063,0.48665791672,"North",0.0,0.0
117,"row18col8",0.440126668652,0.747674140755,0.645909384486,0.53670876984,"North",0.0,0.0
118,"row17col8",0.418120335219,0.181046571227,0.645909384486,0.53670876984,"West",0.0,0.0
119,"row17col7",0.397214318458,0.278415552852,0.645909384486,0.53670876984,"North",0.0,0.0
120,"row16col7",0.377353602535,0.879648972887,0.616456786932,0.602785681542,"West",0.0,0.0
121,"row16col7",0.358485922409,0.187852018312,0.616456786932,0.602785681542,"North",0.0,0.0
122,"row15col7",0.340561626288,0.379381614278,0.802641118901,0.641514077591,"West",0.0,0.0
123,"row15col6",0.323533544974,0.90829620933,0.723826747194,0.659438373712,"West",0.0,0.0
124,"row15col5",0.307356867725,0.811792035402,0.816283494975,0.676466455026,"West",0.0,0.0
125,"row15col4",0.291989024339,0.371850813327,0.940267677135,0.692643132275,"North",0.0,0.0
126,"row14col4",0.277389573122,0.64966820428,0.0195368209097,0.708010975661,"South",0.0,0.0
127,"row15col4",0.263520094466,0.67966210637,0.684045984984,0.722610426878,"South",0.0,0.0
128,"row15col4",0.250344089742,0.156904333933,0.684045984984,0.722610426878,"East",0.0,0.0
129,"row15col5",0.237826885255,0.227530132761,0.684045984984,0.722610426878,"West",0.0,0.0
130,"row15col4",0.225935540993,0.689932002905,0.432007058184,0.762173114745,"West",0.0,0.0
131,"row15col3",0.214638763943,0.689377303974,0.619744254935,0.774064459007,"East",0.0,0.0
132,"row15col4",0.203906825746,0.0484695209402,0.619744254935,0.774064459007,"West",0.0,0.0
133,"row15col3",0.193711484459,0.0583556136645,0.619744254935,0.774064459007,"West",0.0,0.0
134,"row15col2",0.184025910236,0.284521423802,0.183690893053,0.806288515541,"North",0.0,0.0
135,"row14col2",0.174824614724,0.701185286622,0.50366575135,0.815974089764,"North",0.0,0.0
136,"row14col2",0.166083383988,0.772401373585,0.255740287078,0.825175385276,"West",0.0,0.0
137,"row14col1",0.157779214788,0.639773185645,0.0345692580196,0.833916616012,"South",0.0,0.0
138,"row15col1",0.149890254049,0.624506412993,0.4889773507,0.842220785212,"North",0.0,0.0
139,"row14col1",0.142395741346,0.735075156055,0.601046985274,0.850109745951,"South",0.0,0.0
140,"row15col1",0.135275954279,0.307009616418,0.653067456541,0.857604258654,"South",0.0,0.0
141,"row15col1",0.128512156565,0.0614867355369,0.653067456541,0.857604258654,"West",0.0,0.0
142,"row15col1",0.122086548737,0.606475940216,0.730953157341,0.871487843435,"South",0.0,0.0
143,"row15col1",0.1159822213,0.153460676027,0.532935417799,0.877913451263,"West",0.0,0.0
144,"row15col1",0.110183110235,0.238845246448,0.76051423329,0.8840177787,"North",0.0,0.0
145,"row14col1",0.104673954723,0.999511755433,0.40336557069,0.889816889765,"East",0.0,0.0
146,"row14col2",0.0994402569871,0.490933985364,0.894725039383,0.895326045277,"East",0.0,0.0
147,"row14col3",0.0944682441377,0.33496013028,0.768015644849,0.900559743013,"West",0.0,0.0
148,"row14col2",0.0897448319309,0.0358007091702,0.768015644849,0.900559743013,"West",0.0,0.0
149,"row14col1",0.0852575903343,0.129141751625,0.954066561124,0.910255168069,"East",0.0,0.0
150,"row14col2",0.0809947108176,0.954676450426,0.273835541874,0.914742409666,"West",0.0,0.0
151,"row14col1",0.0769449752767,0.43393092412,0.631297564778,0.919005289182,"East",0.0,0.0
152,"row14col2",0.0730977265129,0.270124973438,0.141095634594,0.923055024723,"South",0.0,0.0
153,"row15col2",0.0694428401872,0.153965497009,0.322977524449,0.926902273487,"West",0.0,0.0
154,"row15col1",0.0659706981779,0.726223599452,0.305525308604,0.930557159813,"South",0.0,0.0
155,"row15col1",0.062672163269,0.577918169788,0.222978701071,0.934029301822,"East",0.0,0.0
156,"row15col2",0.0595385551055,0.347533919311,0.851765663717,0.937327836731,"South",0.0,0.0
157,"row16col2",0.0565616273503,0.623722613942,0.604098650498,0.940461444894,"East",0.0,0.0
158,"row16col2",0.0537335459827,0.880889835503,0.463246366963,0.94343837265,"West",0.0,0.0
159,"row16col2",0.0510468686836,0.433983743206,0.73096428389,0.946266454017,"North",0.0,0.0
160,"row15col2",0.0484945252494,0.846030468497,0.526692252855,0.948953131316,"West",0.0,0.0
161,"row15col1",0.046069798987,0.0305377724196,0.526692252855,0.948953131316,"East",0.0,0.0
162,"row15col2",0.0437663090376,0.89822266098,0.633707516238,0.953930201013,"South",0.0,0.0
