"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row18col7",0.95,0.670965723998,-1.0,-1,"North",0.0,0.0
3,"row17col7",0.9025,0.432940377511,-1.0,-1,"North",0.0,0.0
4,"row16col7",0.857375,0.58237293083,-1.0,-1,"North",0.0,0.0
5,"row15col7",0.81450625,0.72356594013,-1.0,-1,"West",0.0,0.0
6,"row15col6",0.7737809375,0.355982774844,-1.0,-1,"North",0.0,0.0
7,"row14col6",0.735091890625,0.533204254052,-1.0,-1,"North",0.0,0.0
8,"row13col6",0.698337296094,0.0843548166753,-1.0,-1,"North",0.0,0.0
9,"row12col6",0.663420431289,0.135254766257,-1.0,-1,"North",0.0,0.0
10,"row11col6",0.630249409725,0.597477590523,-1.0,-1,"North",0.0,0.0
11,"row10col6",0.598736939238,0.493130922195,-1.0,-1,"North",0.0,0.0
12,"row9col6",0.568800092276,0.424137210012,-1.0,-1,"North",0.0,0.0
13,"row8col6",0.540360087663,0.257551698202,-1.0,-1,"North",0.0,0.0
14,"row7col6",0.51334208328,0.0993458335612,-1.0,-1,"North",0.0,0.0
15,"row6col6",0.487674979116,0.409473632649,-1.0,-1,"North",0.0,0.0
16,"row5col6",0.46329123016,0.124075607076,-1.0,-1,"East",0.0,0.0
17,"row5col7",0.440126668652,0.241369031357,-1.0,-1,"West",0.0,0.0
18,"row5col6",0.418120335219,0.828753310284,0.0207963856029,0.559873331348,"East",0.0,0.0
19,"row5col7",0.397214318458,0.963254975179,0.0816858917585,0.581879664781,"East",0.0,0.0
20,"row5col8",0.377353602535,0.252126674109,0.0816858917585,0.581879664781,"East",0.0,0.0
21,"row5col9",0.358485922409,0.118187714411,0.0816858917585,0.581879664781,"East",0.0,0.0
22,"row5col10",0.340561626288,0.760459806082,0.161799067918,0.641514077591,"South",0.0,0.0
23,"row6col10",0.323533544974,0.177325951871,0.161799067918,0.641514077591,"North",0.0,0.0
24,"row5col10",0.307356867725,0.848767987353,0.388035849202,0.676466455026,"North",0.0,0.0
25,"row5col10",0.291989024339,0.667782150936,0.0411745614404,0.692643132275,"South",0.0,0.0
26,"row6col10",0.277389573122,0.111842382236,0.0411745614404,0.692643132275,"North",0.0,0.0
27,"row5col10",0.263520094466,0.786635247355,0.866958633504,0.722610426878,"North",0.0,0.0
28,"row5col10",0.250344089742,0.550515527354,0.914404714369,0.736479905534,"East",0.0,0.0
29,"row5col11",0.237826885255,0.415499967882,0.146440914282,0.749655910258,"East",0.0,0.0
30,"row5col12",0.225935540993,0.506664806067,0.766980465555,0.762173114745,"South",0.0,0.0
31,"row6col12",0.214638763943,0.239965593959,0.400941584154,0.774064459007,"North",0.0,0.0
32,"row5col12",0.203906825746,0.839624995532,0.960821350417,0.785361236057,"West",0.0,0.0
33,"row5col11",0.193711484459,0.437339285914,0.282513674418,0.796093174254,"East",0.0,0.0
34,"row5col12",0.184025910236,0.897881827952,0.900000035471,0.806288515541,"East",0.0,0.0
35,"row5col13",0.174824614724,0.845312036619,0.423258714791,0.815974089764,"West",0.0,0.0
36,"row5col12",0.166083383988,0.444270526264,0.722081308756,0.825175385276,"East",0.0,0.0
37,"row5col13",0.157779214788,0.105098312402,0.722081308756,0.825175385276,"North",0.0,0.0
38,"row4col13",0.149890254049,0.678876196842,0.719964828754,0.842220785212,"South",0.0,0.0
39,"row5col13",0.142395741346,0.495795223664,0.36251833748,0.850109745951,"North",0.0,0.0
40,"row4col13",0.135275954279,0.954693392974,0.0777214610164,0.857604258654,"East",0.0,0.0
41,"row4col13",0.128512156565,0.55072897835,0.536022917812,0.864724045721,"North",0.0,0.0
42,"row3col13",0.122086548737,0.307378737033,0.504086978748,0.871487843435,"West",0.0,0.0
43,"row3col13",0.1159822213,0.876075319384,0.778692597237,0.877913451263,"East",0.0,0.0
44,"row3col14",0.110183110235,0.00907455129198,0.778692597237,0.877913451263,"West",0.0,0.0
45,"row3col13",0.104673954723,0.585602621052,0.00423432305747,0.889816889765,"West",0.0,0.0
46,"row3col13",0.0994402569871,0.0793297004977,0.00423432305747,0.889816889765,"East",0.0,0.0
47,"row3col14",0.0944682441377,0.247531648572,0.671049961263,0.900559743013,"South",0.0,0.0
48,"row3col14",0.0897448319309,0.835321024017,0.292211557158,0.905531755862,"East",0.0,0.0
49,"row3col15",0.0852575903343,0.414076477455,0.546678427754,0.910255168069,"North",1.0,0.0852575903343
50,"row5col17",0.95,0.272983364319,-1.0,-1,"West",0.0,0.0
51,"row5col16",0.9025,0.299621585839,-1.0,-1,"West",0.0,0.0
52,"row5col15",0.857375,0.826462602219,-1.0,-1,"East",0.0,0.0
53,"row5col16",0.81450625,0.143120663034,-1.0,-1,"West",0.0,0.0
54,"row5col15",0.7737809375,0.313841752511,-1.0,-1,"West",0.0,0.0
55,"row5col14",0.735091890625,0.0820627682621,-1.0,-1,"West",0.0,0.0
56,"row5col13",0.698337296094,0.868463085803,0.124616500905,0.264908109375,"East",0.0,0.0
57,"row5col14",0.663420431289,0.963909918361,0.448610958496,0.301662703906,"East",0.0,0.0
58,"row5col15",0.630249409725,0.155436693338,0.448610958496,0.301662703906,"West",0.0,0.0
59,"row5col14",0.598736939238,0.989232575235,0.138554010926,0.369750590275,"West",0.0,0.0
60,"row5col13",0.568800092276,0.222628730154,0.138554010926,0.369750590275,"South",0.0,0.0
61,"row6col13",0.540360087663,0.0729974607029,0.138554010926,0.369750590275,"North",0.0,0.0
62,"row5col13",0.51334208328,0.0305252960428,0.138554010926,0.369750590275,"North",0.0,0.0
63,"row4col13",0.487674979116,0.755034034416,0.44416398303,0.48665791672,"South",0.0,0.0
64,"row5col13",0.46329123016,0.135996022758,0.44416398303,0.48665791672,"North",0.0,0.0
65,"row4col13",0.440126668652,0.826868368337,0.472288307213,0.53670876984,"East",0.0,0.0
66,"row4col13",0.418120335219,0.931665158994,0.870113102363,0.559873331348,"North",0.0,0.0
67,"row3col13",0.397214318458,0.115945223695,0.870113102363,0.559873331348,"East",0.0,0.0
68,"row3col14",0.377353602535,0.116085383943,0.870113102363,0.559873331348,"East",0.0,0.0
69,"row3col15",0.358485922409,0.118360299893,0.870113102363,0.559873331348,"North",1.0,0.358485922409
70,"row2col4",0.95,0.0927592030172,-1.0,-1,"South",0.0,0.0
71,"row3col4",0.9025,0.012873048949,-1.0,-1,"East",0.0,0.0
72,"row3col5",0.857375,0.306344844533,-1.0,-1,"South",0.0,0.0
73,"row4col5",0.81450625,0.878112882229,0.741126583519,0.142625,"West",0.0,0.0
74,"row4col5",0.7737809375,0.74720042047,0.741126583519,0.142625,"South",0.0,0.0
75,"row5col5",0.735091890625,0.125064760393,0.741126583519,0.142625,"East",0.0,0.0
76,"row5col6",0.698337296094,0.812104194763,0.975841621152,0.264908109375,"North",0.0,0.0
77,"row5col6",0.663420431289,0.345658098729,0.975841621152,0.264908109375,"East",0.0,0.0
78,"row5col7",0.630249409725,0.0965329858807,0.975841621152,0.264908109375,"West",0.0,0.0
79,"row5col6",0.598736939238,0.931129472862,0.645718389064,0.369750590275,"North",0.0,0.0
80,"row5col6",0.568800092276,0.82607740057,0.0546460893388,0.401263060762,"North",0.0,0.0
81,"row5col6",0.540360087663,0.419743100551,0.0546460893388,0.401263060762,"East",0.0,0.0
82,"row5col7",0.51334208328,0.241880877088,0.0546460893388,0.401263060762,"East",0.0,0.0
83,"row5col8",0.487674979116,0.837834424378,0.74285954919,0.48665791672,"East",0.0,0.0
84,"row5col9",0.46329123016,0.887523405719,0.607156173321,0.512325020884,"West",0.0,0.0
85,"row5col8",0.440126668652,0.40432683381,0.607156173321,0.512325020884,"East",0.0,0.0
86,"row5col9",0.418120335219,0.389410039608,0.607156173321,0.512325020884,"East",0.0,0.0
87,"row5col10",0.397214318458,0.760950033395,0.860434447188,0.581879664781,"North",0.0,0.0
88,"row5col10",0.377353602535,0.578919553602,0.843401691903,0.602785681542,"East",0.0,0.0
89,"row5col11",0.358485922409,0.301794561374,0.843401691903,0.602785681542,"East",0.0,0.0
90,"row5col12",0.340561626288,0.920069490096,0.607268774215,0.641514077591,"East",0.0,0.0
91,"row5col13",0.323533544974,0.449093591241,0.566786828314,0.659438373712,"West",0.0,0.0
92,"row5col12",0.307356867725,0.458261476688,0.456942693629,0.676466455026,"South",0.0,0.0
93,"row6col12",0.291989024339,0.484833568744,0.0331084848763,0.692643132275,"South",0.0,0.0
94,"row6col12",0.277389573122,0.428418763552,0.792887964082,0.708010975661,"West",0.0,0.0
95,"row6col11",0.263520094466,0.0226785323473,0.792887964082,0.708010975661,"North",0.0,0.0
