"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row12col16",0.95,0.34654954366,-1.0,-1,"West",0.0,0.0
3,"row12col15",0.9025,0.846656390648,-1.0,-1,"West",0.0,0.0
4,"row12col14",0.857375,0.0672528988678,-1.0,-1,"West",0.0,0.0
5,"row12col13",0.81450625,0.572076430958,-1.0,-1,"West",0.0,0.0
6,"row12col12",0.7737809375,0.100777216345,-1.0,-1,"West",0.0,0.0
7,"row12col12",0.735091890625,0.85957542258,0.634757410543,0.2262190625,"East",0.0,0.0
8,"row12col13",0.698337296094,0.522442604106,0.634757410543,0.2262190625,"West",0.0,0.0
9,"row12col12",0.663420431289,0.641809364199,0.634757410543,0.2262190625,"West",0.0,0.0
10,"row12col12",0.630249409725,0.750624256878,0.0775275125715,0.336579568711,"West",0.0,0.0
11,"row12col12",0.598736939238,0.884321462357,0.321488500151,0.369750590275,"South",0.0,0.0
12,"row12col12",0.568800092276,0.255985468722,0.321488500151,0.369750590275,"West",0.0,0.0
13,"row12col12",0.540360087663,0.774725919255,0.921506339807,0.431199907724,"East",0.0,0.0
14,"row12col13",0.51334208328,0.483518722574,0.921506339807,0.431199907724,"West",0.0,0.0
15,"row12col12",0.487674979116,0.194397633621,0.921506339807,0.431199907724,"West",0.0,0.0
16,"row12col12",0.46329123016,0.0420766407044,0.921506339807,0.431199907724,"West",0.0,0.0
17,"row12col12",0.440126668652,0.409597041132,0.921506339807,0.431199907724,"West",0.0,0.0
18,"row12col12",0.418120335219,0.21966958592,0.921506339807,0.431199907724,"West",0.0,0.0
19,"row12col12",0.397214318458,0.366318908882,0.921506339807,0.431199907724,"West",0.0,0.0
20,"row12col12",0.377353602535,0.581803067319,0.208502623125,0.602785681542,"West",0.0,0.0
21,"row12col12",0.358485922409,0.40333134469,0.52785551921,0.622646397465,"East",0.0,0.0
22,"row12col13",0.340561626288,0.495732254046,0.441545689407,0.641514077591,"West",0.0,0.0
23,"row12col12",0.323533544974,0.172698206644,0.441545689407,0.641514077591,"West",0.0,0.0
24,"row12col12",0.307356867725,0.644920952783,0.018509871548,0.676466455026,"North",0.0,0.0
25,"row11col12",0.291989024339,0.182937624663,0.018509871548,0.676466455026,"West",0.0,0.0
26,"row11col12",0.277389573122,0.495413748343,0.394809448071,0.708010975661,"West",0.0,0.0
27,"row11col12",0.263520094466,0.309255341416,0.267158415509,0.722610426878,"North",0.0,0.0
