"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row12col3",0.95,0.44550062651,-1.0,-1,"South",0.0,0.0
3,"row12col3",0.9025,0.512513065582,-1.0,-1,"South",0.0,0.0
4,"row12col3",0.857375,0.659156970452,-1.0,-1,"North",0.0,0.0
5,"row11col3",0.81450625,0.310327763657,-1.0,-1,"West",0.0,0.0
6,"row11col2",0.7737809375,0.129060848311,-1.0,-1,"West",0.0,0.0
7,"row11col1",0.735091890625,0.457790329359,-1.0,-1,"West",0.0,0.0
8,"row11col1",0.698337296094,0.183866073791,-1.0,-1,"West",0.0,0.0
9,"row11col1",0.663420431289,0.130021881103,-1.0,-1,"West",0.0,0.0
10,"row11col1",0.630249409725,0.248206775758,-1.0,-1,"West",0.0,0.0
11,"row11col1",0.598736939238,0.614239891427,-1.0,-1,"West",0.0,0.0
12,"row11col1",0.568800092276,0.860629796468,0.282523686852,0.401263060762,"West",0.0,0.0
13,"row11col1",0.540360087663,0.853243071913,0.19628304957,0.431199907724,"West",0.0,0.0
14,"row11col1",0.51334208328,0.912065640264,0.655655831443,0.459639912337,"East",0.0,0.0
15,"row11col2",0.487674979116,0.688636578792,0.341495464481,0.48665791672,"West",0.0,0.0
16,"row11col1",0.46329123016,0.675070098257,0.433754221586,0.512325020884,"South",0.0,0.0
17,"row12col1",0.440126668652,0.364108302662,0.433754221586,0.512325020884,"East",0.0,0.0
18,"row12col2",0.418120335219,0.846195424399,0.501837525599,0.559873331348,"North",0.0,0.0
19,"row11col2",0.397214318458,0.178801581619,0.501837525599,0.559873331348,"East",0.0,0.0
20,"row11col3",0.377353602535,0.522078893454,0.287553073969,0.602785681542,"South",0.0,0.0
21,"row12col3",0.358485922409,0.130896640105,0.287553073969,0.602785681542,"South",0.0,0.0
22,"row12col3",0.340561626288,0.268700866365,0.287553073969,0.602785681542,"South",0.0,0.0
23,"row12col3",0.323533544974,0.367386208547,0.00215050967305,0.659438373712,"South",0.0,0.0
24,"row12col3",0.307356867725,0.55709542792,0.355762856972,0.676466455026,"North",0.0,0.0
25,"row11col3",0.291989024339,0.679345084227,0.802645476702,0.692643132275,"East",0.0,0.0
26,"row11col4",0.277389573122,0.494208943419,0.417535973501,0.708010975661,"South",0.0,0.0
27,"row11col4",0.263520094466,0.0515853803098,0.417535973501,0.708010975661,"West",0.0,0.0
28,"row11col3",0.250344089742,0.799042400819,0.125187634926,0.736479905534,"East",0.0,0.0
29,"row11col4",0.237826885255,0.012849392599,0.125187634926,0.736479905534,"West",0.0,0.0
30,"row11col3",0.225935540993,0.978936760491,0.563318109083,0.762173114745,"East",0.0,0.0
31,"row11col4",0.214638763943,0.77811216777,0.0871596100652,0.774064459007,"North",0.0,0.0
32,"row11col4",0.203906825746,0.520877518658,0.0139702733237,0.785361236057,"North",0.0,0.0
33,"row11col4",0.193711484459,0.470120836646,0.495072504787,0.796093174254,"South",0.0,0.0
34,"row11col4",0.184025910236,0.361976585738,0.00211739737965,0.806288515541,"South",0.0,0.0
35,"row11col4",0.174824614724,0.234483392402,0.616440613679,0.815974089764,"North",0.0,0.0
36,"row11col4",0.166083383988,0.788022205118,0.341522531882,0.825175385276,"East",0.0,0.0
37,"row11col5",0.157779214788,0.263335405204,0.648672923888,0.833916616012,"West",0.0,0.0
38,"row11col4",0.149890254049,0.785213660148,0.00478961403419,0.842220785212,"North",0.0,0.0
39,"row11col4",0.142395741346,0.179182826127,0.218065053696,0.850109745951,"East",0.0,0.0
40,"row11col5",0.135275954279,0.993590289638,0.473028911039,0.857604258654,"East",0.0,0.0
41,"row11col6",0.128512156565,0.126905968242,0.473028911039,0.857604258654,"North",0.0,0.0
42,"row10col6",0.122086548737,0.422718648513,0.289858894073,0.871487843435,"North",0.0,0.0
43,"row9col6",0.1159822213,0.178924680551,0.330270695,0.877913451263,"North",0.0,0.0
44,"row8col6",0.110183110235,0.247598851349,0.00161620796185,0.8840177787,"East",0.0,0.0
45,"row8col6",0.104673954723,0.463616996978,0.458566652519,0.889816889765,"South",0.0,0.0
46,"row9col6",0.0994402569871,0.614282145104,0.0733079326126,0.895326045277,"East",0.0,0.0
47,"row9col6",0.0944682441377,0.458135770376,0.424239457628,0.900559743013,"West",0.0,0.0
48,"row9col5",0.0897448319309,0.667330710168,0.550229843677,0.905531755862,"North",0.0,0.0
49,"row8col5",0.0852575903343,0.164235010231,0.468182297025,0.910255168069,"East",0.0,0.0
50,"row8col6",0.0809947108176,0.393355083878,0.637425310677,0.914742409666,"North",0.0,0.0
51,"row7col6",0.0769449752767,0.355511130099,0.504907813495,0.919005289182,"North",0.0,0.0
52,"row6col6",0.0730977265129,0.301636344912,0.38731845884,0.923055024723,"West",0.0,0.0
53,"row6col5",0.0694428401872,0.332502457768,0.524081228055,0.926902273487,"West",0.0,0.0
54,"row6col5",0.0659706981779,0.434295041712,0.101373660022,0.930557159813,"South",0.0,0.0
