"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
2,"row15col21",0.95,0.215624378301,-1.0,-1,"North",0.0,0.0
3,"row14col21",0.9025,0.709745509352,-1.0,-1,"West",0.0,0.0
4,"row14col20",0.857375,0.630795987742,-1.0,-1,"West",0.0,0.0
5,"row14col19",0.81450625,0.333171433424,-1.0,-1,"West",0.0,0.0
6,"row14col18",0.7737809375,0.175836118443,-1.0,-1,"West",0.0,0.0
7,"row14col17",0.735091890625,0.754243450146,-1.0,-1,"West",0.0,0.0
8,"row14col16",0.698337296094,0.457685891275,-1.0,-1,"West",0.0,0.0
9,"row14col15",0.663420431289,0.55475933432,-1.0,-1,"West",0.0,0.0
10,"row14col14",0.630249409725,0.624155889547,-1.0,-1,"West",0.0,0.0
11,"row14col13",0.598736939238,0.695624314196,0.827235163502,0.369750590275,"West",0.0,0.0
12,"row14col12",0.568800092276,0.231376173568,0.827235163502,0.369750590275,"West",0.0,0.0
13,"row14col11",0.540360087663,0.814639441931,0.654424112415,0.431199907724,"North",0.0,0.0
14,"row14col11",0.51334208328,0.464699443355,0.654424112415,0.431199907724,"West",0.0,0.0
15,"row14col10",0.487674979116,0.123173605846,0.654424112415,0.431199907724,"West",0.0,0.0
16,"row14col9",0.46329123016,0.854376236193,0.589143526885,0.512325020884,"North",0.0,0.0
17,"row13col9",0.440126668652,0.913203915843,0.280523469847,0.53670876984,"South",0.0,0.0
18,"row14col9",0.418120335219,0.460733135024,0.257671937452,0.559873331348,"South",0.0,0.0
19,"row15col9",0.397214318458,0.960159193729,0.975862255058,0.581879664781,"North",0.0,0.0
20,"row14col9",0.377353602535,0.34976783939,0.975862255058,0.581879664781,"West",0.0,0.0
21,"row14col8",0.358485922409,0.320721377592,0.975862255058,0.581879664781,"West",0.0,0.0
22,"row14col7",0.340561626288,0.633914352787,0.273192320664,0.641514077591,"East",0.0,0.0
23,"row14col8",0.323533544974,0.649028220121,0.918193340867,0.659438373712,"South",0.0,0.0
24,"row15col8",0.307356867725,0.607781511196,0.578989714651,0.676466455026,"East",0.0,0.0
25,"row15col9",0.291989024339,0.0366651188369,0.578989714651,0.676466455026,"North",0.0,0.0
26,"row14col9",0.277389573122,0.451155244545,0.297317759653,0.708010975661,"South",0.0,0.0
27,"row15col9",0.263520094466,0.552271906227,0.732070334046,0.722610426878,"East",0.0,0.0
28,"row15col10",0.250344089742,0.531565451199,0.971672578551,0.736479905534,"East",0.0,0.0
29,"row15col11",0.237826885255,0.369512186542,0.870176899891,0.749655910258,"North",0.0,0.0
30,"row14col11",0.225935540993,0.222779799228,0.870176899891,0.749655910258,"West",0.0,0.0
31,"row14col10",0.214638763943,0.5318670118,0.757410257337,0.774064459007,"West",0.0,0.0
32,"row14col9",0.203906825746,0.463782796646,0.0367827524516,0.785361236057,"East",0.0,0.0
33,"row14col10",0.193711484459,0.243100458143,0.0855696899454,0.796093174254,"South",0.0,0.0
34,"row15col10",0.184025910236,0.229269748379,0.138418279267,0.806288515541,"West",0.0,0.0
35,"row15col9",0.174824614724,0.424264630951,0.766341791469,0.815974089764,"East",0.0,0.0
36,"row15col10",0.166083383988,0.630642182022,0.199531931001,0.825175385276,"East",0.0,0.0
37,"row15col11",0.157779214788,0.854212700987,0.424074225824,0.833916616012,"South",0.0,0.0
38,"row15col11",0.149890254049,0.565767927904,0.717920105181,0.842220785212,"South",0.0,0.0
39,"row15col11",0.142395741346,0.886847029384,0.732370256275,0.850109745951,"East",0.0,0.0
40,"row15col12",0.135275954279,0.196044903497,0.530438156597,0.857604258654,"East",0.0,0.0
41,"row15col13",0.128512156565,0.52971238612,0.378929005686,0.864724045721,"North",0.0,0.0
42,"row14col13",0.122086548737,0.114802166279,0.378929005686,0.864724045721,"West",0.0,0.0
43,"row14col12",0.1159822213,0.988617725713,0.0669438482915,0.877913451263,"East",0.0,0.0
44,"row14col13",0.110183110235,0.252551214454,0.509833172434,0.8840177787,"East",0.0,0.0
45,"row14col14",0.104673954723,0.173539663903,0.0681240245669,0.889816889765,"East",0.0,0.0
